timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648573353,3,0,1,0,47092946,47099169,47096844,6,2325,0,2,0,1,0,60401843,60413440,60413425,0,16,0,1,0,1,0,74873046,74873130,74873106,0,26,0
1648573354,3,0,1,0,48116926,48116982,48116961,0,22,0,2,0,1,0,61435826,61436261,61436116,26,146,0,1,0,1,0,75888957,75889724,75889431,26,294,0
1648573355,3,0,1,0,49130492,49136126,49136108,0,19,0,2,0,1,0,62447449,62447480,62447470,0,11,0,1,0,1,0,76907189,76907258,76907241,0,19,0
1648573356,3,0,1,0,50181859,50181899,50181884,0,16,0,2,0,1,0,63493089,63493118,63493109,0,10,0,1,0,1,0,77949981,77950759,77950418,5,342,0
1648573358,3,0,1,0,52251719,52254838,52253167,0,1672,0,2,0,1,0,65569205,65569239,65569229,0,11,0,1,0,1,0,80014791,80025901,80025888,0,14,0
1648573359,3,0,1,0,53243284,53253849,53253835,0,15,0,2,0,1,0,66531604,66537439,66534588,0,2852,20,1,0,1,0,80996559,80996605,80996592,0,14,0
1648573360,3,0,1,0,54253710,54259747,54259735,0,14,0,2,0,1,0,67551665,67566272,67566258,0,15,0,1,0,1,0,82022860,82022961,82022938,0,25,0
1648573361,3,0,1,0,55303708,55307416,55307402,0,15,0,2,0,1,0,68598000,68617219,68606237,0,10991,0,1,0,1,0,83050262,83050296,83050285,0,12,0
1648573362,3,0,1,0,56328003,56328039,56328025,0,15,0,2,0,1,0,69622416,69639466,69639454,0,13,0,1,0,1,0,84081009,84082552,84081026,4,1528,32
1648573364,3,0,1,0,58386464,58386501,58386491,0,12,0,2,0,1,0,71669316,71694624,71694609,0,16,0,1,0,1,0,86127194,86132320,86132265,0,56,0
1648573365,3,0,1,0,59378452,59378545,59378482,0,64,0,2,0,1,0,72690951,72699641,72699625,0,17,0,1,0,1,0,87161863,87162192,87162074,0,120,0
1648573366,3,0,1,0,60401284,60401544,60401452,0,93,0,2,0,1,0,73719039,73720875,73720163,0,714,16,1,0,1,0,88181767,88181828,88181810,0,19,0
1648573367,3,0,1,0,61439802,61441776,61440873,8,904,8,2,0,1,0,74746022,74746055,74746043,0,13,0,1,0,1,0,89198411,89201376,89201327,0,51,0
1648573368,3,0,1,0,62439971,62440184,62440168,0,17,0,2,0,1,0,75759845,75760209,75760075,24,134,0,1,0,1,0,90230175,90230337,90230270,0,69,0
1648573369,3,0,1,0,63464881,63464975,63464961,0,15,0,2,0,1,0,76784558,76784695,76784607,0,89,1,1,0,1,0,91255309,91255440,91255420,0,21,0
1648573370,3,0,1,0,64474985,64475114,64475098,0,17,0,2,0,1,0,77790434,77796201,77796187,0,15,0,1,0,1,0,92261651,92261684,92261674,0,11,0
1648573371,3,0,1,0,65536579,65537151,65537133,0,19,0,2,0,1,0,78848228,78848363,78848348,1,15,0,1,0,1,0,93314186,93314350,93314292,0,60,6
1648573372,3,0,1,0,66602537,66611264,66609427,0,1840,0,2,0,1,0,79893815,79917927,79917912,0,16,0,1,0,1,0,94343143,94354278,94354121,6,158,6
1648573373,3,0,1,0,67592117,67626636,67626617,0,20,0,2,0,1,0,80907628,80910166,80909637,0,530,11,1,0,1,0,95372903,95375235,95374570,0,667,42
1648573374,3,0,1,0,68632930,68648724,68632955,9,15772,0,2,0,1,0,81938416,81938452,81938442,0,11,0,1,0,1,0,96405476,96409819,96409804,0,16,0
1648573375,3,0,1,0,69670740,69670883,69670816,0,68,0,2,0,1,0,82965389,82965421,82965412,0,11,0,1,0,1,0,97423635,97429998,97429985,0,14,0
1648573376,3,0,1,0,70712227,70712306,70712290,0,17,0,2,0,1,0,83978983,83994820,83979013,119,15809,17,1,0,1,0,98437466,98437513,98437501,0,13,0
1648573377,3,0,1,0,71698193,71709215,71698220,5,11038,6,2,0,1,0,84999599,85008612,84999967,46,8648,29,1,0,1,0,99462476,99462687,99462626,6,62,0
1648573378,3,0,1,0,72755611,72756537,72756469,0,70,0,2,0,1,0,86071481,86076095,86076079,0,17,0,1,0,1,0,100537051,100537078,100537068,0,11,0
1648573380,3,0,1,0,73792616,73792660,73792644,0,17,0,2,0,1,0,87098215,87113737,87113720,0,19,0,1,0,1,0,101537549,101544420,101544408,0,13,0
1648573382,3,0,1,0,75798862,75798905,75798892,0,14,0,2,0,1,0,89119283,89119727,89119547,0,181,0,1,0,1,0,103589503,103589926,103589762,0,165,0
1648573383,3,0,1,0,76819317,76819382,76819363,0,20,0,2,0,1,0,90138712,90140088,90139622,0,468,0,1,0,1,0,104606204,104606405,104606334,0,74,0
1648573384,3,0,1,0,77865786,77865820,77865808,0,14,0,2,0,1,0,91164615,91164652,91164642,0,11,0,1,0,1,0,105631480,105631758,105631661,0,99,0
1648573385,3,0,1,0,78918160,78925764,78925747,0,19,0,2,0,1,0,92208374,92228294,92225280,69,3015,37,1,0,1,0,106655036,106655098,106655078,0,21,0
1648573386,3,0,1,0,79939154,79940378,79940145,0,234,0,2,0,1,0,93259566,93259599,93259589,0,11,0,1,0,1,0,107695350,107711227,107711215,0,13,0
1648573387,3,0,1,0,80909887,80909923,80909910,0,14,0,2,0,1,0,94218664,94218716,94218704,0,13,0,1,0,1,0,108688455,108688522,108688506,0,18,0
1648573388,3,0,1,0,81938497,81951409,81948430,0,2981,0,2,0,1,0,95252183,95252265,95252253,0,13,0,1,0,1,0,109705997,109706189,109706061,0,130,2
1648573389,3,0,1,0,82992968,82994219,82993790,15,430,0,2,0,1,0,96313091,96313125,96313114,0,11,0,1,0,1,0,110755381,110783971,110783956,0,17,0
1648573390,3,0,1,0,84024922,84025314,84025187,0,129,0,2,0,1,0,97343445,97345997,97345982,0,16,0,1,0,1,0,111757888,111782451,111782436,0,16,0
1648573391,3,0,1,0,85062507,85062545,85062530,0,16,0,2,0,1,0,98350687,98353456,98352515,24,942,18,1,0,1,0,112799415,112799512,112799480,0,34,0
1648573392,3,0,1,0,86041198,86042331,86041932,0,401,0,2,0,1,0,99360063,99360121,99360107,0,16,0,1,0,1,0,113815554,113815751,113815672,0,80,0
1648573393,3,0,1,0,87128488,87128699,87128603,0,97,0,2,0,1,0,100402032,100449133,100449119,0,15,0,1,0,1,0,114832425,114837562,114836634,4,929,2
1648573394,3,0,1,0,88128532,88144316,88144295,0,23,0,2,0,1,0,101410987,101421852,101421838,0,16,0,1,0,1,0,115849011,115861882,115849035,36,12849,91
1648573395,3,0,1,0,89143426,89143529,89143491,0,39,0,2,0,1,0,102455575,102457488,102457474,0,15,0,1,0,1,0,116917471,116926670,116926655,0,16,0
1648573396,3,0,1,0,90147465,90147510,90147498,0,14,0,2,0,1,0,103467483,103468388,103468120,0,271,0,1,0,1,0,117929281,117929369,117929345,0,26,0
1648573397,3,0,1,0,91201295,91232408,91232393,0,17,0,2,0,1,0,104508584,104514289,104509593,49,4699,25,1,0,1,0,118959803,118971310,118959823,59,11489,25
1648573398,3,0,1,0,92196843,92197455,92197205,0,252,10,2,0,1,0,105511450,105517462,105512216,50,5248,14,1,0,1,0,119977145,119977616,119977458,22,159,0
1648573399,3,0,1,0,93213722,93213868,93213816,0,53,0,2,0,1,0,106534428,106534661,106534581,0,82,0,1,0,1,0,121004707,121004905,121004851,0,56,0
1648573400,3,0,1,0,94250987,94251467,94251442,0,27,0,2,0,1,0,107569979,107570015,107570004,0,12,0,1,0,1,0,122041331,122041377,122041365,0,13,0
1648573401,3,0,1,0,95273967,95274007,95273993,0,15,0,2,0,1,0,108590509,108590804,108590719,6,86,2,1,0,1,0,123061270,123061504,123061420,6,84,4
1648573402,3,0,1,0,96284236,96284283,96284269,0,15,0,2,0,1,0,109604939,109605034,109605010,0,26,0,1,0,1,0,124075579,124075669,124075645,0,26,0
1648573403,3,0,1,0,97387916,97402968,97402955,0,15,0,2,0,1,0,110663557,110687525,110687510,0,17,0,1,0,1,0,125088911,125120868,125094629,96,26240,83
1648573404,3,0,1,0,98318905,98326134,98326116,0,20,0,2,0,1,0,111639195,111639884,111639858,0,28,0,1,0,1,0,126102710,126102786,126102768,0,20,0
1648573405,3,0,1,0,99366540,99370350,99370332,0,19,0,2,0,1,0,112653804,112654561,112654288,34,274,6,1,0,1,0,127123165,127123202,127123191,0,12,0
1648573406,3,0,1,0,100372758,100384689,100384667,0,23,0,2,0,1,0,113693492,113693528,113693518,0,11,0,1,0,1,0,128164423,128164521,128164487,2,35,0
1648573407,3,0,1,0,101399301,101399450,101399428,0,24,0,2,0,1,0,114717290,114717355,114717336,0,20,0,1,0,1,0,129184885,129185519,129185281,0,240,0
1648573408,3,0,1,0,102412499,102458752,102458735,0,19,0,2,0,1,0,115731686,115731788,115731762,0,28,0,1,0,1,0,130202723,130202827,130202803,0,26,0
1648573409,3,0,1,0,103459871,103478915,103478897,0,19,0,2,0,1,0,116745087,116746610,116745184,7,1528,0,1,0,1,0,131215203,131215294,131215273,0,23,0
1648573410,3,0,1,0,104447183,104464216,104464195,0,22,0,2,0,1,0,117759791,117767952,117767937,0,16,0,1,0,1,0,132231012,132231145,132231131,0,15,0
1648573411,3,0,1,0,105497839,105519463,105519449,0,15,0,2,0,1,0,118800389,118816417,118816403,0,16,0,1,0,1,0,133250006,133263336,133263320,0,18,0
1648573412,3,0,1,0,106508126,106508985,106508692,0,294,0,2,0,1,0,119824983,119825902,119825576,41,327,16,1,0,1,0,134281482,134283901,134281780,41,2122,0
1648573413,3,0,1,0,107558013,107570189,107570173,0,17,0,2,0,1,0,120856849,120873199,120873183,0,17,0,1,0,1,0,135309784,135317605,135309802,41,7806,46
1648573414,3,0,1,0,108582845,108584325,108583982,27,344,0,2,0,1,0,121899009,121899055,121899045,0,11,0,1,0,1,0,136339306,136339342,136339331,0,12,0
1648573415,3,0,1,0,109641758,109644065,109644053,0,13,0,2,0,1,0,122909205,122942049,122928338,38,13712,85,1,0,1,0,137364324,137364373,137364361,0,13,0
1648573416,3,0,1,0,110639893,110665642,110665629,0,14,0,2,0,1,0,123930221,123942950,123931557,85,11395,67,1,0,1,0,138396822,138396853,138396840,0,13,0
1648573417,3,0,1,0,111614528,111617402,111617387,0,16,0,2,0,1,0,124932048,124932356,124932233,9,124,5,1,0,1,0,139388355,139388452,139388421,1,31,2
1648573418,3,0,1,0,112696207,112702999,112696232,23,6769,0,2,0,1,0,125954692,125981384,125967248,95,14138,21,1,0,1,0,140420312,140420433,140420411,0,24,0
1648573419,3,0,1,0,113688194,113688682,113688659,0,24,0,2,0,1,0,126989975,127008417,127008403,0,15,0,1,0,1,0,141446301,141452666,141446322,56,6346,4
1648573420,3,0,1,0,114689305,114705790,114705768,0,24,0,2,0,1,0,127988842,127989257,127989245,0,13,0,1,0,1,0,142460002,142460065,142460048,0,18,0
1648573421,3,0,1,0,115714140,115714295,115714254,2,42,0,2,0,1,0,129030205,129031343,129031331,0,13,0,1,0,1,0,143499408,143499671,143499568,21,104,0
1648573422,3,0,1,0,116728333,116728424,116728404,0,22,0,2,0,1,0,130048704,130048778,130048760,0,19,0,1,0,1,0,144519825,144519965,144519941,0,25,0
1648573424,3,0,1,0,117776580,117781325,117776601,14,4727,4,2,0,1,0,131070182,131071034,131070222,6,813,5,1,0,1,0,145534839,145541521,145541507,0,16,0
1648573425,3,0,1,0,118851324,118851365,118851350,0,17,0,2,0,1,0,132132610,132132717,132132707,0,11,0,1,0,1,0,146597497,146600516,146600501,0,16,0
1648573426,3,0,1,0,119885480,119901165,119885506,22,15662,0,2,0,1,0,133193788,133194059,133194045,0,15,0,1,0,1,0,147663325,147664217,147663384,2,834,0
1648573427,3,0,1,0,120905925,120906056,120906044,0,13,0,2,0,1,0,134223981,134224045,134224022,0,24,0,1,0,1,0,148695051,148695154,148695078,0,78,0
1648573428,3,0,1,0,121948586,121950517,121950504,0,14,0,2,0,1,0,135255467,135266373,135266360,0,15,0,1,0,1,0,149715788,149715879,149715856,0,25,0
1648573429,3,0,1,0,123011474,123027660,123027641,0,21,0,2,0,1,0,136318310,136327255,136327241,0,15,0,1,0,1,0,150745818,150763565,150752909,68,10658,124
1648573430,3,0,1,0,124013934,124018448,124018431,0,18,0,2,0,1,0,137324955,137326429,137325988,40,442,21,1,0,1,0,151762292,151787986,151787971,0,17,0
1648573431,3,0,1,0,125038259,125038793,125038631,0,164,0,2,0,1,0,138351733,138352003,138351911,2,92,1,1,0,1,0,152798709,152822851,152822834,0,19,0
1648573432,3,0,1,0,126146114,126146149,126146136,0,15,0,2,0,1,0,139396612,139441498,139441483,0,17,0,1,0,1,0,153833351,153833547,153833470,0,78,0
1648573433,3,0,1,0,127081986,127082235,127082148,0,89,0,2,0,1,0,140402943,140403019,140403001,0,20,0,1,0,1,0,154872336,154872411,154872393,0,19,0
1648573434,3,0,1,0,128131626,128148501,128140916,12,7587,0,2,0,1,0,141439426,141439463,141439451,0,14,0,1,0,1,0,155896647,155896755,155896716,4,40,1
1648573435,3,0,1,0,129126823,129126863,129126848,0,17,0,2,0,1,0,142440999,142441106,142441083,0,25,0,1,0,1,0,156912062,156912169,156912145,0,26,0
1648573436,3,0,1,0,130150771,130164359,130152714,23,11647,0,2,0,1,0,143460480,143460671,143460597,0,76,0,1,0,1,0,157924602,157924759,157924660,0,101,0
1648573437,3,0,1,0,131201330,131201372,131201357,0,17,0,2,0,1,0,144467855,144467948,144467928,0,22,0,1,0,1,0,158938130,158938247,158938169,0,80,0
1648573438,3,0,1,0,132184548,132184595,132184582,0,14,0,2,0,1,0,145503847,145505231,145505198,0,35,0,1,0,1,0,159969824,159969894,159969877,0,19,0
1648573439,3,0,1,0,133192047,133192449,133192307,28,142,0,2,0,1,0,146513044,146513083,146513072,0,12,0,1,0,1,0,160984395,160984431,160984421,0,11,0
1648573440,3,0,1,0,134243140,134246602,134243167,11,3437,0,2,0,1,0,147563436,147563496,147563482,0,15,0,1,0,1,0,162034511,162034558,162034541,0,18,0
1648573441,3,0,1,0,135287356,135289759,135289276,0,485,0,2,0,1,0,148600270,148601959,148601497,0,464,45,1,0,1,0,163063099,163064212,163063835,0,379,0
1648573442,3,0,1,0,136389749,136389790,136389776,0,15,0,2,0,1,0,149680350,149684636,149680375,25,4263,35,1,0,1,0,164095750,164113017,164096746,106,16274,48
1648573443,3,0,1,0,137354549,137356768,137354575,9,2231,4,2,0,1,0,150661567,150669309,150669294,0,16,0,1,0,1,0,165132548,165132648,165132625,0,25,0
1648573444,3,0,1,0,138376417,138383318,138382953,26,366,0,2,0,1,0,151687735,151688409,151688218,29,192,0,1,0,1,0,166156234,166156754,166156562,29,193,0
1648573445,3,0,1,0,139408623,139432422,139432403,0,21,0,2,0,1,0,152705905,152718195,152710980,35,7217,11,1,0,1,0,167174028,167174066,167174053,0,14,0
1648573446,3,0,1,0,140419345,140419386,140419372,0,16,0,2,0,1,0,153718609,153719250,153719018,37,233,0,1,0,1,0,168189434,168189470,168189460,0,11,0
1648573447,3,0,1,0,141426558,141426618,141426600,0,20,0,2,0,1,0,154743022,154747646,154747632,0,15,0,1,0,1,0,169203735,169203783,169203771,0,14,0
1648573448,3,0,1,0,142444292,142444373,142444346,0,28,1,2,0,1,0,155762228,155763562,155763479,0,84,5,1,0,1,0,170231036,170231278,170231106,0,173,0
1648573449,3,0,1,0,143507181,143507260,143507242,0,19,0,2,0,1,0,156784172,156816893,156784197,17,32698,4,1,0,1,0,171245339,171245379,171245367,0,13,0
1648573450,3,0,1,0,144505241,144509753,144509739,0,15,0,2,0,1,0,157795469,157797078,157796750,7,328,22,1,0,1,0,172265191,172266146,172265864,8,283,24
1648573451,3,0,1,0,145542520,145545604,145545587,0,18,0,2,0,1,0,158841606,158851647,158844290,92,7358,35,1,0,1,0,173291548,173292430,173292104,0,327,0
1648573452,3,0,1,0,146540809,146569549,146569537,0,13,0,2,0,1,0,159848028,159857152,159848072,56,9082,0,1,0,1,0,174319252,174319350,174319329,0,24,0
1648573453,3,0,1,0,147550797,147552493,147552439,0,55,0,2,0,1,0,160867683,160867717,160867707,0,11,0,1,0,1,0,175332409,175332458,175332442,0,17,0
1648573454,3,0,1,0,148613752,148616885,148616863,0,23,0,2,0,1,0,161894224,161913794,161913775,0,21,0,1,0,1,0,176348405,176348505,176348470,0,36,4
1648573455,3,0,1,0,149605541,149605581,149605567,0,16,0,2,0,1,0,162921582,162921660,162921642,0,19,0,1,0,1,0,177392516,177392679,177392627,0,54,0
1648573456,3,0,1,0,150609877,150609920,150609904,0,17,0,2,0,1,0,163930816,163930875,163930861,0,15,0,1,0,1,0,178401619,178401668,178401655,0,14,0
1648573457,3,0,1,0,151665245,151675236,151670287,0,4952,0,2,0,1,0,164950940,164970164,164951565,52,18602,23,1,0,1,0,179415946,179416017,179416000,0,18,0
1648573458,3,0,1,0,152689064,152689145,152689129,0,17,0,2,0,1,0,165962100,165982428,165962133,20,20297,26,1,0,1,0,180433072,180433170,180433147,0,25,0
1648573459,3,0,1,0,153706849,153716782,153716770,0,14,0,2,0,1,0,167007894,167007929,167007919,0,11,0,1,0,1,0,181472757,181473828,181473464,55,365,0
1648573460,3,0,1,0,154718271,154719799,154719410,0,391,0,2,0,1,0,168027237,168030474,168029592,29,883,50,1,0,1,0,182475545,182475575,182475565,0,11,0
1648573462,3,0,1,0,155773803,155773845,155773830,0,16,0,2,0,1,0,169025117,169069985,169069969,0,17,0,1,0,1,0,183492345,183492893,183492714,4,180,0
1648573462,3,0,1,0,156727385,156747145,156747126,0,21,0,2,0,1,0,170038742,170038823,170038804,0,20,0,1,0,1,0,184509873,184509948,184509930,0,19,0
1648573463,3,0,1,0,157747239,157747286,157747270,0,17,0,2,0,1,0,171063102,171063131,171063122,0,10,0,1,0,1,0,185529226,185529879,185529654,4,225,0
1648573465,3,0,1,0,158785797,158788185,158787560,0,626,0,2,0,1,0,172072327,172085928,172079360,18,6570,49,1,0,1,0,186536444,186537944,186537930,0,15,0
1648573466,3,0,1,0,159828228,159828268,159828252,0,17,0,2,0,1,0,173107701,173109369,173108710,76,660,9,1,0,1,0,187576507,187576571,187576554,0,18,0
1648573467,3,0,1,0,160812027,160812127,160812103,0,27,0,2,0,1,0,174129642,174130821,174130434,0,389,40,1,0,1,0,188593324,188593610,188593510,0,102,0
1648573468,3,0,1,0,161817095,161817507,161817399,0,110,0,2,0,1,0,175137803,175137912,175137887,0,27,0,1,0,1,0,189608848,189608948,189608925,0,25,0
1648573469,3,0,1,0,162827979,162828045,162828026,0,20,0,2,0,1,0,176148823,176148935,176148909,0,28,0,1,0,1,0,190619816,190619919,190619895,0,26,0
1648573470,3,0,1,0,163849011,163851963,163851166,0,799,6,2,0,1,0,177162211,177162253,177162238,0,16,0,1,0,1,0,191633429,191633525,191633503,0,24,0
1648573471,3,0,1,0,164886248,164886279,164886270,0,10,0,2,0,1,0,178196195,178204225,178204211,0,16,0,1,0,1,0,192659371,192659401,192659391,0,11,0
1648573472,3,0,1,0,165931183,165931219,165931205,0,15,0,2,0,1,0,179220171,179238046,179238031,0,16,0,1,0,1,0,193671371,193671891,193671698,36,194,1
1648573473,3,0,1,0,166935689,166935734,166935718,0,18,0,2,0,1,0,180223704,180228287,180223736,37,4553,0,1,0,1,0,194694813,194694959,194694916,0,45,0
1648573474,3,0,1,0,167947242,167947279,167947269,0,11,0,2,0,1,0,181235696,181236883,181235920,16,965,0,1,0,1,0,195701050,195701079,195701070,0,10,0
1648573475,3,0,1,0,168926917,168927122,168927090,0,33,0,2,0,1,0,182247469,182247638,182247576,10,63,0,1,0,1,0,196717602,196717639,196717628,0,12,0
1648573476,3,0,1,0,169959546,169959591,169959576,0,17,0,2,0,1,0,183273439,183273596,183273545,6,52,1,1,0,1,0,197743248,197743462,197743394,6,69,0
1648573477,3,0,1,0,170987578,171016811,171016789,0,24,0,2,0,1,0,184293748,184305681,184305666,0,16,0,1,0,1,0,198761266,198761856,198761321,5,536,0
1648573478,3,0,1,0,171981460,171981517,171981500,0,28,0,2,0,1,0,185302385,185302557,185302501,0,59,0,1,0,1,0,199773243,199773347,199773323,0,26,0
1648573479,3,0,1,0,173057289,173060048,173058898,0,1152,12,2,0,1,0,186362927,186369075,186362954,39,6122,41,1,0,1,0,200799410,200814925,200814910,0,17,0
1648573480,3,0,1,0,174031830,174052140,174052118,0,23,0,2,0,1,0,187346676,187348073,187347641,20,432,12,1,0,1,0,201815750,201816143,201816006,8,137,12
1648573481,3,0,1,0,175062836,175063079,175062993,0,88,0,2,0,1,0,188355501,188355576,188355559,0,19,0,1,0,1,0,202826279,202826377,202826354,0,25,0
1648573482,3,0,1,0,176078132,176078505,176078484,0,23,0,2,0,1,0,189378516,189378587,189378561,0,28,0,1,0,1,0,203849169,203849247,203849229,0,20,0
1648573483,3,0,1,0,177065525,177084660,177084641,0,21,0,2,0,1,0,190386403,190386438,190386427,0,12,0,1,0,1,0,204857646,204857710,204857691,0,20,0
1648573484,3,0,1,0,178151156,178151192,178151178,0,15,0,2,0,1,0,191447091,191467475,191464930,0,2548,0,1,0,1,0,205895910,205897373,205896941,0,434,0
1648573485,3,0,1,0,179124719,179132537,179132514,0,25,0,2,0,1,0,192439854,192443928,192440436,34,3493,0,1,0,1,0,206907193,206907249,206907235,0,15,0
1648573486,3,0,1,0,180185099,180185247,180185231,0,17,0,2,0,1,0,193472917,193490764,193472941,125,17824,23,1,0,1,0,207937896,207937990,207937968,0,24,0
1648573487,3,0,1,0,181189462,181222461,181222440,0,23,0,2,0,1,0,194481691,194504203,194504188,0,17,0,1,0,1,0,208948156,208948239,208948215,0,26,0
1648573488,3,0,1,0,182265237,182265273,182265260,0,13,0,2,0,1,0,195505652,195542303,195540778,5,1527,2,1,0,1,0,209963083,209963106,209963097,0,10,0
1648573489,3,0,1,0,183249940,183250091,183250049,0,44,0,2,0,1,0,196547568,196547661,196547638,0,25,0,1,0,1,0,210982851,210983032,210983020,0,13,0
1648573490,3,0,1,0,184298732,184299289,184299143,0,148,0,2,0,1,0,197552260,197587609,197553875,117,33737,52,1,0,1,0,212013578,212013619,212013607,0,13,0
1648573491,3,0,1,0,185300583,185300739,185300691,0,49,0,2,0,1,0,198620627,198620663,198620650,0,14,0,1,0,1,0,213035149,213040800,213035230,28,5572,18
1648573492,3,0,1,0,186319526,186331646,186331554,0,94,0,2,0,1,0,199600364,199638597,199620992,69,17608,79,1,0,1,0,214070430,214070871,214070715,16,157,0
1648573493,3,0,1,0,187352792,187352829,187352818,0,12,0,2,0,1,0,200645835,200657365,200652501,38,4867,32,1,0,1,0,215102185,215102432,215102261,8,172,0
