timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648572165,3,0,1,0,97301232,97301315,97301288,0,28,0,2,0,1,0,92231715,92231853,92231814,0,41,0,1,0,1,0,88740955,88741064,88741038,0,29,0
1648572166,3,0,1,0,98307591,98307828,98307758,0,71,0,2,0,1,0,93238975,93239443,93239228,0,216,12,1,0,1,0,89755021,89755423,89755257,0,167,7
1648572167,3,0,1,0,99325465,99326556,99325512,0,1046,0,2,0,1,0,94257247,94257394,94257348,1,46,0,1,0,1,0,90769698,90769767,90769750,0,18,0
1648572168,3,0,1,0,100354105,100354349,100354260,0,91,0,2,0,1,0,95274644,95274690,95274676,0,15,0,1,0,1,0,91783480,91783781,91783708,0,75,0
1648572169,3,0,1,0,101348695,101348762,101348747,0,17,0,2,0,1,0,96283903,96283949,96283935,0,15,0,1,0,1,0,92800895,92801013,92800975,0,39,0
1648572170,3,0,1,0,102387281,102387460,102387374,0,87,0,2,0,1,0,97321983,97322072,97322037,4,35,0,1,0,1,0,93835044,93836829,93835471,3,1359,0
1648572171,3,0,1,0,103393386,103393968,103393806,0,163,0,2,0,1,0,98322807,98323306,98323024,0,283,7,1,0,1,0,94836876,94839153,94839140,0,14,0
1648572172,3,0,1,0,104426173,104426227,104426211,0,17,0,2,0,1,0,99361295,99361379,99361357,0,23,0,1,0,1,0,95873792,95873886,95873861,0,27,0
1648572173,3,0,1,0,105473372,105475155,105475135,0,21,0,2,0,1,0,100388956,100388994,100388982,0,14,0,1,0,1,0,96896805,96897131,96896988,15,144,0
1648572174,3,0,1,0,106474357,106474914,106474888,0,28,0,2,0,1,0,101406491,101407851,101407350,0,503,23,1,0,1,0,97918059,97918379,97918273,0,108,0
1648572175,3,0,1,0,107499810,107499892,107499856,0,37,0,2,0,1,0,102435484,102435537,102435520,1,18,0,1,0,1,0,98929780,98946117,98946101,0,17,0
1648572177,3,0,1,0,109540702,109541447,109541094,0,354,0,2,0,1,0,104463644,104464038,104463872,20,167,1,1,0,1,0,100976748,100976777,100976767,0,11,0
1648572178,3,0,1,0,110547490,110547610,110547554,0,57,0,2,0,1,0,105480947,105482053,105481647,1,407,0,1,0,1,0,101988849,101988889,101988877,0,12,0
1648572179,3,0,1,0,111595436,111598299,111598286,0,14,0,2,0,1,0,106520217,106520251,106520241,0,11,0,1,0,1,0,103005063,103031507,103026558,6,4950,6
1648572180,3,0,1,0,112570540,112581912,112581896,0,18,0,2,0,1,0,107503893,107504210,107504091,8,120,8,1,0,1,0,104019054,104019289,104019202,2,88,8
1648572181,3,0,1,0,113617438,113617594,113617501,0,95,0,2,0,1,0,108541360,108541398,108541388,0,11,0,1,0,1,0,105045441,105058629,105058613,0,17,0
1648572182,3,0,1,0,114632898,114632929,114632920,0,10,0,2,0,1,0,109546499,109561975,109561959,0,17,0,1,0,1,0,106059744,106060761,106060303,53,459,0
1648572183,3,0,1,0,115654392,115655088,115654683,0,406,0,2,0,1,0,110575071,110589836,110589821,0,16,0,1,0,1,0,107073116,107074520,107074504,0,17,0
1648572184,3,0,1,0,116676129,116676180,116676167,0,14,0,2,0,1,0,111610939,111611980,111610975,0,1006,26,1,0,1,0,108119929,108120326,108120181,1,145,5
1648572185,3,0,1,0,117704776,117705968,117705227,6,742,0,2,0,1,0,112615486,112639741,112639727,0,16,0,1,0,1,0,109125611,109125729,109125657,0,74,0
1648572186,3,0,1,0,118738197,118739589,118739570,0,20,0,2,0,1,0,113646785,113655848,113646841,33,9008,18,1,0,1,0,110162253,110162359,110162335,0,26,0
1648572187,3,0,1,0,119745253,119747131,119747005,0,127,4,2,0,1,0,114669080,114669189,114669175,0,15,0,1,0,1,0,111182044,111182287,111182201,1,86,0
1648572188,3,0,1,0,120820908,120820952,120820939,0,14,0,2,0,1,0,115755191,115756009,115755997,0,13,0,1,0,1,0,112220899,112241128,112241115,0,15,0
1648572189,3,0,1,0,121781258,121781347,121781328,0,20,0,2,0,1,0,116713143,116713880,116713635,0,247,0,1,0,1,0,113228115,113228193,113228173,0,21,0
1648572190,3,0,1,0,122815103,122815145,122815130,0,16,0,2,0,1,0,117737839,117737909,117737885,2,25,0,1,0,1,0,114255002,114255032,114255022,0,11,0
1648572192,3,0,1,0,123854181,123854222,123854208,0,16,0,2,0,1,0,118761881,118780083,118780070,0,15,0,1,0,1,0,115277463,115277554,115277530,0,26,0
1648572192,3,0,1,0,124840642,124840928,124840842,0,87,0,2,0,1,0,119770964,119770999,119770989,0,11,0,1,0,1,0,116278678,116278963,116278863,0,102,0
1648572194,3,0,1,0,125876842,125899093,125899077,0,17,0,2,0,1,0,120809748,120810715,120810700,0,17,0,1,0,1,0,117326913,117326977,117326961,0,18,0
1648572195,3,0,1,0,126905849,126905909,126905889,0,21,0,2,0,1,0,121841509,121841560,121841547,0,14,0,1,0,1,0,118344793,118358716,118358656,0,62,0
1648572196,3,0,1,0,127939531,127939692,127939636,0,57,0,2,0,1,0,122873851,122874547,122874234,0,314,6,1,0,1,0,119366575,119389877,119389859,0,20,0
1648572197,3,0,1,0,128964301,128967433,128967355,0,79,0,2,0,1,0,123894678,123896872,123896860,0,14,0,1,0,1,0,120406947,120411055,120411040,0,17,0
1648572198,3,0,1,0,129978761,129978804,129978788,0,17,0,2,0,1,0,124899842,124899879,124899869,0,11,0,1,0,1,0,121409983,121413571,121411285,0,2288,0
1648572199,3,0,1,0,131012128,131012222,131012206,0,18,0,2,0,1,0,125923142,125923176,125923166,0,11,0,1,0,1,0,122429419,122438642,122438627,0,16,0
1648572200,3,0,1,0,132050492,132050762,132050667,0,97,0,2,0,1,0,126986225,126986287,126986269,0,19,1,1,0,1,0,123474479,123474550,123474525,2,26,0
1648572201,3,0,1,0,133076076,133078800,133078787,0,14,0,2,0,1,0,128004053,128005105,128004748,9,358,33,1,0,1,0,124505939,124516507,124516494,0,14,0
1648572202,3,0,1,0,134094237,134094277,134094267,0,11,0,2,0,1,0,129029910,129030104,129030089,0,16,0,1,0,1,0,125539397,125547174,125547161,0,15,0
1648572203,3,0,1,0,135122852,135124115,135124096,0,21,0,2,0,1,0,130057250,130057287,130057276,0,12,0,1,0,1,0,126569360,126569385,126569376,0,9,0
1648572204,3,0,1,0,136174416,136174456,136174443,0,14,0,2,0,1,0,131068827,131079448,131068852,15,10597,49,1,0,1,0,127557244,127576483,127576467,0,18,0
1648572205,3,0,1,0,137137889,137152144,137152123,0,23,0,2,0,1,0,132073363,132073673,132073644,0,30,0,1,0,1,0,128589100,128589242,128589218,0,26,0
1648572206,3,0,1,0,138182469,138182637,138182616,0,23,0,2,0,1,0,133111865,133112768,133112755,0,14,0,1,0,1,0,129622181,129622254,129622237,0,19,0
1648572207,3,0,1,0,139206905,139206941,139206928,0,14,0,2,0,1,0,134136550,134138918,134138497,3,422,44,1,0,1,0,130650796,130651671,130651472,5,200,11
1648572208,3,0,1,0,140272895,140273192,140273091,0,102,0,2,0,1,0,135181851,135189024,135189011,0,14,0,1,0,1,0,131667241,131667435,131667386,0,50,0
1648572209,3,0,1,0,141255805,141256090,141256060,0,31,0,2,0,1,0,136190510,136190560,136190547,0,14,0,1,0,1,0,132707522,132707619,132707587,0,34,0
1648572210,3,0,1,0,142297322,142297459,142297381,0,80,0,2,0,1,0,137233054,137233126,137233116,0,11,0,1,0,1,0,133734174,133734988,133734976,0,13,0
1648572211,3,0,1,0,143350620,143355237,143355217,0,22,0,2,0,1,0,138255179,138255215,138255205,0,11,0,1,0,1,0,134765473,134765604,134765552,1,53,0
