timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648572179835;2;29.739;30;3312;3305;1280x720
1648572179835;2;26.718;30;3312;3305;1280x720
1648572179835;8;31.007;30;3312;3305;1280x720
1648572179835;3;32.93;30;3312;3305;1280x720
1648572179836;0;9.601;30;3312;3305;1280x720
1648572179840;11;30.36;30;3312;31548;1280x720
1648572180834;7;30.969;30;3312;3313;1280x720
1648572180834;1;22.732;30;3312;3313;1280x720
1648572180835;11;29.369;30;3312;32264;1280x720
1648572180835;0;8.584;30;3312;3313;1280x720
1648572180835;2;28.743;30;3312;3313;1280x720
1648572180835;2;25.729;30;3312;3313;1280x720
1648572180835;11;30.02;30;3312;3313;1280x720
1648572180835;1;15.778;30;3312;3313;1280x720
1648572180846;3;31.93;30;3312;3313;1280x720
1648572181840;2;28.737;30;3312;3145;1280x720
1648572181840;0;11.58;30;3312;3126;1280x720
1648572181840;3;30.838;30;3312;3126;1280x720
1648572181840;8;34;30;3312;3126;1280x720
1648572181840;11;29.073;30;3312;3126;1280x720
1648572181840;1;18.768;30;3312;3126;1280x720
1648572181841;1;25.732;30;3312;3126;1280x720
1648572181841;11;28.386;30;3312;32792;1280x720
1648572181865;2;31.996;30;3312;3326;1280x720
1648572182840;1;21.679;30;3312;3166;1280x720
1648572182840;0;3.599;30;3312;3166;1280x720
1648572182840;8;33.007;30;3312;3166;1280x720
1648572182841;11;32.096;30;3312;3166;1280x720
1648572182842;12;27.368;30;3312;33420;1280x720
1648572182842;0;14.571;30;3312;3166;1280x720
1648572182842;2;24.725;30;3312;3166;1280x720
1648572182842;3;33.942;30;3312;3099;1280x720
1648572182842;2;27.743;30;3312;3099;1280x720
1648572182842;2;30.954;30;3312;3099;1280x720
1648572183834;2;27.72;30;3312;3173;1280x720
1648572183834;4;32.957;30;3312;3173;1280x720
1648572183834;13;26.383;30;3312;34087;1280x720
1648572183834;0;6.611;30;3312;3173;1280x720
1648572183835;1;13.547;30;3312;3173;1280x720
1648572183835;11;31.363;30;3312;3173;1280x720
1648572183835;8;32.025;30;3312;3173;1280x720
1648572183839;1;20.748;30;3312;3173;1280x720
1648572183839;2;30.695;30;3312;3173;1280x720
1648572183847;3;33.787;30;3312;3173;1280x720
1648572184831;6;31.971;30;3312;3134;1280x720
1648572184832;1;23.602;30;3312;3134;1280x720
1648572184832;1;16.776;30;3312;3134;1280x720
1648572184832;2;29.739;30;3312;3134;1280x720
1648572184834;2;26.718;30;3312;3134;1280x720
1648572184834;8;31.007;30;3312;3134;1280x720
1648572184835;3;32.93;30;3312;3134;1280x720
1648572184835;13;29.252;30;3312;34682;1280x720
1648572184844;0;9.601;30;3312;3143;1280x720
1648572184845;11;30.36;30;3312;3143;1280x720
1648572185831;7;30.969;30;3312;3148;1280x720
1648572185832;1;22.732;30;3312;3148;1280x720
1648572185832;11;29.369;30;3312;3148;1280x720
1648572185832;0;8.584;30;3312;3148;1280x720
1648572185832;2;28.743;30;3312;3148;1280x720
1648572185832;2;25.729;30;3312;3148;1280x720
1648572185832;11;30.02;30;3312;3148;1280x720
1648572185834;1;15.778;30;3312;3148;1280x720
1648572185835;13;28.383;30;3312;35412;1280x720
1648572185839;3;31.93;30;3312;3148;1280x720
1648572186831;2;28.737;30;3312;3264;1280x720
1648572186832;0;11.58;30;3312;3264;1280x720
1648572186832;3;30.838;30;3312;3264;1280x720
1648572186832;8;34;30;3312;3264;1280x720
1648572186832;11;29.073;30;3312;3264;1280x720
1648572186833;1;18.768;30;3312;3264;1280x720
1648572186833;1;25.732;30;3312;3264;1280x720
1648572186851;11;28.386;30;3312;3264;1280x720
1648572186852;14;27.328;30;3312;36056;1280x720
1648572186870;2;31.996;30;3312;3057;1280x720
1648572187831;1;21.679;30;3312;3318;1280x720
1648572187832;0;3.599;30;3312;3318;1280x720
1648572187832;8;33.007;30;3312;3318;1280x720
1648572187832;11;32.096;30;3312;3318;1280x720
1648572187835;12;27.368;30;3312;3328;1280x720
1648572187836;0;14.571;30;3312;3328;1280x720
1648572187844;2;24.725;30;3312;3328;1280x720
1648572187844;3;33.942;30;3312;3328;1280x720
1648572187845;16;26.391;30;3312;36748;1280x720
1648572187845;2;27.743;30;3312;3328;1280x720
1648572187845;2;30.954;30;3312;3328;1280x720
1648572188833;4;32.957;30;3312;3282;1280x720
1648572188844;2;27.72;30;3312;3282;1280x720
1648572188844;13;26.383;30;3312;3282;1280x720
1648572188844;0;6.611;30;3312;3282;1280x720
1648572188845;1;13.547;30;3312;3282;1280x720
1648572188845;11;31.363;30;3312;3282;1280x720
1648572188845;8;32.025;30;3312;3282;1280x720
1648572188845;21;25.362;30;3312;37368;1280x720
1648572188845;1;20.748;30;3312;3282;1280x720
1648572188845;2;30.695;30;3312;3282;1280x720
1648572188845;3;33.787;30;3312;3282;1280x720
1648572189838;6;31.971;30;3312;3269;1280x720
1648572189839;1;23.602;30;3312;3269;1280x720
1648572189839;22;28.387;30;3312;37951;1280x720
1648572189839;1;16.776;30;3312;3269;1280x720
1648572189839;2;29.739;30;3312;3269;1280x720
1648572189839;2;26.718;30;3312;3269;1280x720
1648572189839;8;31.007;30;3312;3269;1280x720
1648572189839;3;32.93;30;3312;3269;1280x720
1648572189839;13;29.252;30;3312;3269;1280x720
1648572189839;0;9.601;30;3312;3261;1280x720
1648572189842;11;30.36;30;3312;3261;1280x720
1648572190838;23;27.395;30;3312;38555;1280x720
1648572190838;7;30.969;30;3312;3143;1280x720
1648572190838;1;22.732;30;3312;3143;1280x720
1648572190838;11;29.369;30;3312;3143;1280x720
1648572190838;0;8.584;30;3312;3143;1280x720
1648572190838;2;28.743;30;3312;3143;1280x720
1648572190838;2;25.729;30;3312;3143;1280x720
1648572190838;11;30.02;30;3312;3143;1280x720
1648572190838;1;15.778;30;3312;3143;1280x720
1648572190838;13;28.383;30;3312;3143;1280x720
1648572190840;3;31.93;30;3312;3143;1280x720
1648572191831;2;28.737;30;3312;3176;1280x720
1648572191832;0;11.58;30;3312;3176;1280x720
1648572191832;3;30.838;30;3312;3176;1280x720
1648572191833;8;34;30;3312;3176;1280x720
1648572191833;11;29.073;30;3312;3176;1280x720
1648572191834;24;26.392;30;3312;39232;1280x720
1648572191834;1;18.768;30;3312;3176;1280x720
1648572191841;1;25.732;30;3312;3176;1280x720
1648572191841;11;28.386;30;3312;3176;1280x720
1648572191841;14;27.328;30;3312;3176;1280x720
1648572191865;2;31.996;30;3312;3172;1280x720
1648572192834;1;21.679;30;3312;3262;1280x720
1648572192835;25;25.619;30;3312;40000;1280x720
1648572192835;0;3.599;30;3312;3262;1280x720
1648572192835;8;33.007;30;3312;3262;1280x720
1648572192835;11;32.096;30;3312;3262;1280x720
1648572192835;12;27.368;30;3312;3253;1280x720
1648572192836;0;14.571;30;3312;3253;1280x720
1648572192836;2;24.725;30;3312;3253;1280x720
1648572192837;3;33.942;30;3312;3253;1280x720
1648572192841;16;26.391;30;3312;3253;1280x720
1648572192842;2;27.743;30;3312;3253;1280x720
1648572192842;2;30.954;30;3312;3253;1280x720
1648572193839;4;32.957;30;3312;3397;1280x720
1648572193839;2;27.72;30;3312;3397;1280x720
1648572193839;13;26.383;30;3312;3397;1280x720
1648572193839;0;6.611;30;3312;3397;1280x720
1648572193839;1;13.547;30;3312;3397;1280x720
1648572193839;11;31.363;30;3312;3397;1280x720
1648572193839;26;24.64;30;3312;40765;1280x720
1648572193840;8;32.025;30;3312;3397;1280x720
1648572193854;21;25.362;30;3312;3397;1280x720
1648572193854;1;20.748;30;3312;3397;1280x720
1648572193855;2;30.695;30;3312;3397;1280x720
1648572193855;3;33.787;30;3312;3397;1280x720
[63840][HTTPLoader] Request timeout: non-computable download size 
1648572194833;6;31.971;30;3312;3454;1280x720
1648572194833;1;23.602;30;3312;3454;1280x720
1648572194834;22;28.387;30;3312;3454;1280x720
1648572194834;1;16.776;30;3312;3454;1280x720
1648572194834;2;29.739;30;3312;3454;1280x720
1648572194834;2;26.718;30;3312;3454;1280x720
1648572194834;8;31.007;30;3312;3454;1280x720
1648572194844;3;32.93;30;3312;3454;1280x720
1648572194845;13;29.252;30;3312;3454;1280x720
1648572194845;0;9.601;30;3312;3454;1280x720
1648572194845;27;23.7;30;3312;41405;1280x720
1648572194845;11;30.36;30;3312;3454;1280x720
1648572195832;23;27.395;30;3312;3596;1280x720
1648572195832;7;30.969;30;3312;3596;1280x720
1648572195833;1;22.732;30;3312;3596;1280x720
1648572195833;11;29.369;30;3312;3596;1280x720
1648572195833;0;8.584;30;3312;3596;1280x720
1648572195833;2;28.743;30;3312;3596;1280x720
1648572195833;2;25.729;30;3312;3596;1280x720
1648572195833;11;30.02;30;3312;3596;1280x720
1648572195836;1;15.778;30;3312;3596;1280x720
1648572195836;13;28.383;30;3312;3596;1280x720
1648572195839;28;22.735;30;3312;42151;1280x720
1648572195839;3;31.93;30;3312;3596;1280x720
1648572196841;2;28.737;30;3312;3610;1280x720
1648572196841;0;11.58;30;3312;3610;1280x720
1648572196841;3;30.838;30;3312;3610;1280x720
1648572196841;8;34;30;3312;3610;1280x720
1648572196841;29;21.581;30;3312;42843;1280x720
1648572196841;11;29.073;30;3312;3610;1280x720
1648572196842;24;26.392;30;3312;3610;1280x720
1648572196842;1;18.768;30;3312;3610;1280x720
1648572196842;1;25.732;30;3312;3610;1280x720
1648572196842;11;28.386;30;3312;3610;1280x720
1648572196842;14;27.328;30;3312;3610;1280x720
1648572196873;2;31.996;30;3312;3578;1280x720
1648572197850;1;21.679;30;3312;3542;1280x720
1648572197851;25;25.619;30;3312;3542;1280x720
1648572197851;0;3.599;30;3312;3565;1280x720
1648572197851;8;33.007;30;3312;3565;1280x720
1648572197851;11;32.096;30;3312;3565;1280x720
1648572197851;12;27.368;30;3312;3565;1280x720
1648572197851;0;14.571;30;3312;3565;1280x720
1648572197851;2;24.725;30;3312;3565;1280x720
1648572197851;29;20.794;30;3312;43566;1280x720
1648572197851;3;33.942;30;3312;3565;1280x720
1648572197852;16;26.391;30;3312;3565;1280x720
1648572197852;2;27.743;30;3312;3565;1280x720
1648572197852;2;30.954;30;3312;3565;1280x720
1648572198831;4;32.957;30;3312;3554;1280x720
1648572198832;2;27.72;30;3312;3554;1280x720
1648572198832;13;26.383;30;3312;3554;1280x720
1648572198832;0;6.611;30;3312;3554;1280x720
1648572198832;1;13.547;30;3312;3554;1280x720
1648572198832;11;31.363;30;3312;3554;1280x720
1648572198833;26;24.64;30;3312;3554;1280x720
1648572198833;8;32.025;30;3312;3554;1280x720
1648572198834;21;25.362;30;3312;3554;1280x720
1648572198852;1;20.748;30;3312;3574;1280x720
1648572198852;2;30.695;30;3312;3574;1280x720
1648572198852;30;19.809;30;3312;44340;1280x720
1648572198852;3;33.787;30;3312;3574;1280x720
1648572199832;6;31.971;30;3312;3595;1280x720
1648572199832;1;23.602;30;3312;3595;1280x720
1648572199832;22;28.387;30;3312;3595;1280x720
1648572199832;1;16.776;30;3312;3595;1280x720
1648572199832;2;29.739;30;3312;3595;1280x720
1648572199833;2;26.718;30;3312;3595;1280x720
1648572199833;8;31.007;30;3312;3595;1280x720
1648572199841;30;18.83;30;3312;45000;1280x720
1648572199841;3;32.93;30;3312;3595;1280x720
1648572199841;13;29.252;30;3312;3595;1280x720
1648572199841;0;9.601;30;3312;3595;1280x720
1648572199842;27;23.7;30;3312;3595;1280x720
1648572199842;11;30.36;30;3312;3595;1280x720
1648572200838;23;27.395;30;3312;3627;1280x720
1648572200839;7;30.969;30;3312;3627;1280x720
1648572200839;1;22.732;30;3312;3627;1280x720
1648572200839;11;29.369;30;3312;3627;1280x720
1648572200839;0;8.584;30;3312;3627;1280x720
1648572200839;2;28.743;30;3312;3627;1280x720
1648572200839;2;25.729;30;3312;3627;1280x720
1648572200839;30;17.795;30;3312;45778;1280x720
1648572200839;11;30.02;30;3312;3627;1280x720
1648572200839;1;15.778;30;3312;3627;1280x720
1648572200839;13;28.383;30;3312;3627;1280x720
1648572200840;28;22.735;30;3312;3627;1280x720
1648572200840;3;31.93;30;3312;3627;1280x720
1648572201841;2;28.737;30;3312;3584;1280x720
1648572201842;0;11.58;30;3312;3584;1280x720
1648572201842;3;30.838;30;3312;3584;1280x720
1648572201842;8;34;30;3312;3584;1280x720
1648572201842;29;21.581;30;3312;3584;1280x720
1648572201842;11;29.073;30;3312;3584;1280x720
1648572201842;24;26.392;30;3312;3584;1280x720
1648572201843;1;18.768;30;3312;3584;1280x720
1648572201843;1;25.732;30;3312;3584;1280x720
1648572201843;11;28.386;30;3312;3584;1280x720
1648572201843;14;27.328;30;3312;3584;1280x720
1648572201843;31;20.691;30;3312;46427;1280x720
1648572201874;2;31.996;30;3312;3594;1280x720
1648572202834;1;21.679;30;3312;3519;1280x720
1648572202834;25;25.619;30;3312;3496;1280x720
1648572202834;0;3.599;30;3312;3496;1280x720
1648572202835;8;33.007;30;3312;3496;1280x720
1648572202835;11;32.096;30;3312;3496;1280x720
1648572202835;12;27.368;30;3312;3496;1280x720
1648572202835;0;14.571;30;3312;3496;1280x720
1648572202835;2;24.725;30;3312;3496;1280x720
1648572202835;29;20.794;30;3312;3496;1280x720
1648572202837;3;33.942;30;3312;3496;1280x720
1648572202842;16;26.391;30;3312;3496;1280x720
1648572202842;2;27.743;30;3312;3496;1280x720
1648572202842;2;30.954;30;3312;3496;1280x720
1648572202864;35;19.787;30;3312;47101;1280x720
1648572203834;4;32.957;30;3312;3490;1280x720
1648572203834;2;27.72;30;3312;3490;1280x720
1648572203834;36;18.829;30;3312;47809;1280x720
1648572203834;13;26.383;30;3312;3490;1280x720
1648572203835;0;6.611;30;3312;3490;1280x720
1648572203835;1;13.547;30;3312;3490;1280x720
1648572203835;11;31.363;30;3312;3490;1280x720
1648572203835;26;24.64;30;3312;3490;1280x720
1648572203835;8;32.025;30;3312;3490;1280x720
1648572203835;21;25.362;30;3312;3490;1280x720
1648572203839;1;20.748;30;3312;3469;1280x720
1648572203839;2;30.695;30;3312;3469;1280x720
1648572203840;30;19.809;30;3312;3469;1280x720
1648572203859;3;33.787;30;3312;3469;1280x720
1648572204833;6;31.971;30;3312;3474;1280x720
1648572204849;1;23.602;30;3312;3475;1280x720
1648572204849;22;28.387;30;3312;3475;1280x720
1648572204849;1;16.776;30;3312;3475;1280x720
1648572204849;2;29.739;30;3312;3475;1280x720
1648572204849;37;17.822;30;3312;48475;1280x720
1648572204849;2;26.718;30;3312;3475;1280x720
1648572204850;8;31.007;30;3312;3475;1280x720
1648572204850;30;18.83;30;3312;3475;1280x720
1648572204850;3;32.93;30;3312;3475;1280x720
1648572204850;13;29.252;30;3312;3475;1280x720
1648572204850;0;9.601;30;3312;3475;1280x720
1648572204850;27;23.7;30;3312;3475;1280x720
1648572204850;11;30.36;30;3312;3475;1280x720
1648572205832;23;27.395;30;3312;3356;1280x720
1648572205832;7;30.969;30;3312;3356;1280x720
1648572205832;1;22.732;30;3312;3356;1280x720
1648572205832;11;29.369;30;3312;3356;1280x720
1648572205832;0;8.584;30;3312;3356;1280x720
1648572205832;2;28.743;30;3312;3356;1280x720
1648572205832;2;25.729;30;3312;3356;1280x720
1648572205833;30;17.795;30;3312;3356;1280x720
1648572205833;11;30.02;30;3312;3356;1280x720
1648572205836;1;15.778;30;3312;3356;1280x720
1648572205836;13;28.383;30;3312;3356;1280x720
1648572205839;28;22.735;30;3312;3387;1280x720
1648572205839;37;16.822;30;3312;49164;1280x720
1648572205839;3;31.93;30;3312;3387;1280x720
1648572206836;0;11.58;30;3312;3356;1280x720
1648572206837;2;28.737;30;3312;3356;1280x720
1648572206837;3;30.838;30;3312;3356;1280x720
1648572206837;8;34;30;3312;3356;1280x720
1648572206837;29;21.581;30;3312;3356;1280x720
1648572206837;11;29.073;30;3312;3356;1280x720
1648572206837;24;26.392;30;3312;3356;1280x720
1648572206837;1;18.768;30;3312;3356;1280x720
1648572206837;1;25.732;30;3312;3356;1280x720
1648572206838;11;28.386;30;3312;3356;1280x720
1648572206863;14;27.328;30;3312;3361;1280x720
1648572206863;31;20.691;30;3312;3361;1280x720
1648572206864;37;15.812;30;3312;49788;1280x720
1648572206865;2;31.996;30;3312;3351;1280x720
1648572207852;1;21.679;30;3312;3393;1280x720
1648572207852;25;25.619;30;3312;3393;1280x720
1648572207852;0;3.599;30;3312;3393;1280x720
1648572207852;8;33.007;30;3312;3393;1280x720
1648572207852;11;32.096;30;3312;3393;1280x720
1648572207852;12;27.368;30;3312;3393;1280x720
1648572207853;0;14.571;30;3312;3393;1280x720
1648572207853;2;24.725;30;3312;3393;1280x720
1648572207853;38;14.855;30;3312;50455;1280x720
1648572207853;29;20.794;30;3312;3393;1280x720
1648572207853;3;33.942;30;3312;3393;1280x720
1648572207853;16;26.391;30;3312;3393;1280x720
1648572207853;2;27.743;30;3312;3393;1280x720
1648572207853;2;30.954;30;3312;3393;1280x720
1648572207853;35;19.787;30;3312;3354;1280x720
1648572208833;4;32.957;30;3312;3275;1280x720
1648572208833;2;27.72;30;3312;3275;1280x720
1648572208833;36;18.829;30;3312;3275;1280x720
1648572208833;13;26.383;30;3312;3275;1280x720
1648572208833;0;6.611;30;3312;3275;1280x720
1648572208833;1;13.547;30;3312;3275;1280x720
1648572208833;11;31.363;30;3312;3275;1280x720
1648572208833;26;24.64;30;3312;3275;1280x720
1648572208833;8;32.025;30;3312;3275;1280x720
1648572208839;38;17.859;30;3312;51083;1280x720
1648572208839;21;25.362;30;3312;3275;1280x720
1648572208840;1;20.748;30;3312;3275;1280x720
1648572208840;2;30.695;30;3312;3275;1280x720
1648572208840;30;19.809;30;3312;3275;1280x720
1648572208848;3;33.787;30;3312;3275;1280x720
1648572209840;6;31.971;30;3312;3163;1280x720
