timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648568954,3,0,1,0,107360505,107360619,107360594,0,27,0,2,0,1,0,130123241,130123354,130123330,0,26,0,1,0,1,0,154378547,154378655,154378632,0,25,0
1648568955,3,0,1,0,108379699,108379776,108379758,0,20,0,2,0,1,0,131142192,131142501,131142461,0,43,0,1,0,1,0,155397675,155397827,155397790,0,40,0
1648568956,3,0,1,0,109397547,109397635,109397615,0,21,0,2,0,1,0,132160294,132160439,132160389,0,53,0,1,0,1,0,156416633,156416738,156416721,0,19,0
1648568957,3,0,1,0,110416977,110417126,110417086,0,43,0,2,0,1,0,133179360,133179506,133179467,0,42,0,1,0,1,0,157435831,157435962,157435926,0,39,0
1648568958,3,0,1,0,111437287,111437351,111437336,0,16,0,2,0,1,0,134200129,134200261,134200248,0,14,0,1,0,1,0,158455269,158455337,158455326,0,12,0
1648568959,3,0,1,0,112454031,112454112,112454092,0,22,0,2,0,1,0,135216750,135216854,135216833,0,23,0,1,0,1,0,159472188,159472272,159472249,0,25,0
1648568960,3,0,1,0,113472609,113473330,113473312,0,19,0,2,0,1,0,136234436,136234474,136234463,0,12,0,1,0,1,0,160492706,160492742,160492732,0,11,0
1648568961,3,0,1,0,114499825,114502209,114502195,0,16,0,2,0,1,0,137260772,137261229,137261027,0,203,12,1,0,1,0,161518124,161518159,161518149,0,12,0
1648568962,3,0,1,0,115530783,115530925,115530885,2,40,2,2,0,1,0,138293409,138293482,138293459,0,24,2,1,0,1,0,162552591,162552696,162552665,4,32,0
1648568963,3,0,1,0,116557166,116560316,116560298,0,19,0,2,0,1,0,139318558,139318642,139318615,0,29,0,1,0,1,0,163576836,163576977,163576924,0,54,0
1648568964,3,0,1,0,117578290,117578486,117578438,0,49,0,2,0,1,0,140338854,140338918,140338907,0,12,0,1,0,1,0,164596717,164599667,164599655,0,13,0
1648568965,3,0,1,0,118590911,118591007,118590985,0,23,0,2,0,1,0,141352603,141352664,141352647,0,18,0,1,0,1,0,165613477,165613892,165613875,0,18,0
1648568966,3,0,1,0,119609035,119609090,119609074,0,18,0,2,0,1,0,142372004,142372072,142372055,0,19,0,1,0,1,0,166633363,166633700,166633582,0,120,0
1648568967,3,0,1,0,120632027,120632107,120632091,0,17,0,2,0,1,0,143390041,143390070,143390061,0,10,0,1,0,1,0,167645969,167646462,167646282,20,181,10
1648568968,3,0,1,0,121642270,121642404,121642388,0,18,0,2,0,1,0,144395202,144395256,144395242,0,15,0,1,0,1,0,168657970,168658016,168658004,0,13,0
1648568969,3,0,1,0,122650932,122651233,122651170,6,63,0,2,0,1,0,145413771,145413822,145413808,0,15,0,1,0,1,0,169675823,169675874,169675861,0,14,0
1648568970,3,0,1,0,123668519,123668580,123668562,0,19,0,2,0,1,0,146429937,146430009,146429991,0,20,0,1,0,1,0,170691490,170692006,170691817,0,191,0
1648568971,3,0,1,0,124694624,124696145,124695632,4,514,2,2,0,1,0,147453556,147453674,147453637,3,38,2,1,0,1,0,171716719,171717031,171716943,10,89,2
