timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648569814685;0;3.453;30;3312;2032;1280x720
1648569815693;0;2.563;24;1867;2417;854x480
1648569816695;0;5.566;24;1867;2804;854x480
1648569817683;0;8.555;24;1867;3251;854x480
1648569818684;0;11.546;24;1867;3617;854x480
1648569819692;0;14.53;24;1867;4051;854x480
1648569819692;0;3.453;30;3312;2019;1280x720
1648569820685;0;13.542;24;1867;4490;854x480
1648569820689;0;2.563;24;1867;2073;854x480
1648569821686;0;5.566;24;1867;1992;854x480
1648569821696;0;12.542;24;1867;4796;854x480
1648569822685;0;8.555;24;1867;1924;854x480
1648569822689;0;11.535;24;1867;5175;854x480
1648569823687;0;11.546;24;1867;1951;854x480
1648569823688;0;14.493;24;1867;5567;854x480
1648569824682;0;13.523;24;1867;6042;854x480
1648569824685;0;14.53;24;1867;1990;854x480
1648569824690;0;3.453;30;3312;1990;1280x720
1648569825684;0;13.542;24;1867;1894;854x480
1648569825687;0;12.524;24;1867;6384;854x480
1648569825689;0;2.563;24;1867;1894;854x480
1648569826682;0;5.566;24;1867;1937;854x480
1648569826682;0;12.542;24;1867;1937;854x480
1648569826694;0;11.523;24;1867;6761;854x480
1648569827683;0;10.532;24;1867;7116;854x480
1648569827686;0;8.555;24;1867;1942;854x480
1648569827686;0;11.535;24;1867;1942;854x480
1648569828682;0;11.546;24;1867;1935;854x480
1648569828688;0;14.493;24;1867;1935;854x480
1648569828688;0;13.541;24;1867;7502;854x480
1648569829684;0;13.523;24;1867;1827;854x480
1648569829684;0;12.558;24;1867;7869;854x480
1648569829685;0;14.53;24;1867;1827;854x480
1648569829685;0;3.453;30;3312;1827;1280x720
1648569830694;0;13.542;24;1867;1909;854x480
1648569830694;0;11.548;24;1867;8293;854x480
1648569830694;0;12.524;24;1867;1909;854x480
1648569830694;0;2.563;24;1867;1909;854x480
1648569831682;0;5.566;24;1867;1989;854x480
1648569831682;0;12.542;24;1867;1989;854x480
1648569831682;0;10.546;24;1867;8722;854x480
1648569831686;0;11.523;24;1867;1961;854x480
1648569832683;0;10.532;24;1867;2016;854x480
1648569832683;0;13.608;24;1867;9132;854x480
1648569832683;0;8.555;24;1867;2016;854x480
1648569832685;0;11.535;24;1867;2016;854x480
1648569833684;0;11.546;24;1867;1972;854x480
1648569833684;0;12.785;24;1867;9474;854x480
1648569833685;0;14.493;24;1867;1972;854x480
1648569833694;0;13.541;24;1867;1972;854x480
1648569834682;0;13.523;24;1867;1953;854x480
1648569834682;0;12.558;24;1867;1953;854x480
1648569834685;0;14.53;24;1867;1953;854x480
1648569834685;0;11.784;24;1867;9821;854x480
1648569834685;0;3.453;30;3312;1953;1280x720
1648569835688;0;13.542;24;1867;1938;854x480
1648569835689;0;11.548;24;1867;1938;854x480
1648569835689;0;12.524;24;1867;1938;854x480
1648569835689;0;2.563;24;1867;1938;854x480
1648569835706;0;10.787;24;1867;10231;854x480
1648569836686;0;9.777;24;1867;10606;854x480
1648569836687;0;5.566;24;1867;1885;854x480
1648569836687;0;12.542;24;1867;1885;854x480
1648569836687;0;10.546;24;1867;1885;854x480
1648569836687;0;11.523;24;1867;1885;854x480
1648569837682;0;10.532;24;1867;1908;854x480
1648569837683;0;13.608;24;1867;1908;854x480
1648569837683;0;8.555;24;1867;1908;854x480
1648569837683;0;8.786;24;1867;11040;854x480
1648569837683;0;11.535;24;1867;1908;854x480
1648569838682;0;11.546;24;1867;1972;854x480
1648569838690;0;12.785;24;1867;1972;854x480
1648569838690;0;14.493;24;1867;1972;854x480
1648569838691;0;11.718;30;3312;11446;1280x720
1648569838691;0;13.541;24;1867;1972;854x480
1648569839685;0;13.523;24;1867;2024;854x480
1648569839685;0;10.849;30;3312;11845;1280x720
1648569839685;0;12.558;24;1867;2024;854x480
1648569839685;0;14.53;24;1867;2024;854x480
1648569839685;0;11.784;24;1867;2024;854x480
1648569839685;0;3.453;30;3312;2024;1280x720
1648569840683;0;13.542;24;1867;1994;854x480
1648569840684;0;11.548;24;1867;1994;854x480
1648569840705;0;12.524;24;1867;1994;854x480
1648569840706;0;9.861;30;3312;12232;1280x720
1648569840706;0;2.563;24;1867;2001;854x480
1648569840707;0;10.787;24;1867;2001;854x480
1648569841724;0;9.777;24;1867;2025;854x480
1648569841724;0;5.566;24;1867;2025;854x480
1648569841724;0;12.542;24;1867;2025;854x480
1648569841724;0;10.546;24;1867;2025;854x480
1648569841724;0;11.523;24;1867;2025;854x480
1648569841725;0;8.858;30;3312;12631;1280x720
1648569842698;0;7.858;30;3312;13017;1280x720
1648569842698;0;10.532;24;1867;1978;854x480
1648569842699;0;13.608;24;1867;1978;854x480
1648569842699;0;8.555;24;1867;1978;854x480
1648569842699;0;8.786;24;1867;1978;854x480
1648569842699;0;11.535;24;1867;1978;854x480
1648569843682;0;6.84;30;3312;13337;1280x720
1648569843682;0;11.546;24;1867;1891;854x480
1648569843682;0;12.785;24;1867;1891;854x480
1648569843691;0;14.493;24;1867;1891;854x480
1648569843691;0;11.718;30;3312;1891;1280x720
1648569843691;0;13.541;24;1867;1891;854x480
1648569844686;0;13.523;24;1867;1865;854x480
1648569844688;0;10.849;30;3312;1865;1280x720
1648569844688;0;12.558;24;1867;1865;854x480
1648569844688;0;14.53;24;1867;1865;854x480
1648569844688;0;11.784;24;1867;1865;854x480
1648569844688;0;3.453;30;3312;1865;1280x720
1648569844688;0;5.847;30;3312;13710;1280x720
1648569845692;0;4.852;30;3312;13853;1280x720
1648569845693;0;13.542;24;1867;1628;854x480
1648569845693;0;11.548;24;1867;1628;854x480
1648569845693;0;12.524;24;1867;1622;854x480
1648569845693;0;9.861;30;3312;1622;1280x720
1648569845693;0;2.563;24;1867;1622;854x480
1648569845695;0;10.787;24;1867;1622;854x480
1648569846682;0;9.777;24;1867;1440;854x480
1648569846682;0;5.566;24;1867;1440;854x480
1648569846682;0;12.542;24;1867;1440;854x480
1648569846682;0;10.546;24;1867;1440;854x480
1648569846690;0;11.523;24;1867;1440;854x480
1648569846690;0;8.858;30;3312;1440;1280x720
1648569846725;1;3.816;24;1867;14108;854x480
1648569847699;0;7.858;30;3312;1632;1280x720
1648569847699;0;10.532;24;1867;1632;854x480
1648569847699;0;13.608;24;1867;1632;854x480
1648569847699;0;8.555;24;1867;1632;854x480
1648569847700;0;8.786;24;1867;1632;854x480
1648569847700;0;11.535;24;1867;1632;854x480
1648569847700;1;2.847;24;1867;14650;854x480
1648569848682;0;6.84;30;3312;1445;1280x720
1648569848682;1;1.899;24;1867;14782;854x480
1648569848682;0;11.546;24;1867;1445;854x480
1648569848691;0;12.785;24;1867;1445;854x480
1648569848720;0;14.493;24;1867;1445;854x480
1648569848720;0;11.718;30;3312;1445;1280x720
1648569848720;0;13.541;24;1867;1445;854x480
1648569849698;0;13.523;24;1867;1220;854x480
1648569849698;0;10.849;30;3312;1220;1280x720
1648569849698;0;12.558;24;1867;1220;854x480
1648569849698;0;14.53;24;1867;1220;854x480
1648569849698;0;11.784;24;1867;1220;854x480
1648569849698;0;3.453;30;3312;1220;1280x720
1648569849699;0;5.847;30;3312;1220;1280x720
1648569849699;1;0.919;24;1867;14930;854x480
1648569850684;0;4.852;30;3312;1194;1280x720
1648569850684;0;13.542;24;1867;1194;854x480
1648569850685;0;11.548;24;1867;1194;854x480
1648569850686;0;12.524;24;1867;1194;854x480
1648569850692;0;9.861;30;3312;1194;1280x720
1648569850693;0;2.563;24;1867;1194;854x480
1648569850693;2;0;24;1867;15047;854x480
1648569850694;0;10.787;24;1867;1194;854x480
1648569851682;0;9.777;24;1867;1110;854x480
1648569851692;7;2.912;18;639;15180;426x240
1648569851692;0;5.566;24;1867;1110;854x480
1648569851692;0;12.542;24;1867;1110;854x480
1648569851692;0;10.546;24;1867;1110;854x480
1648569851692;0;11.523;24;1867;1110;854x480
1648569851692;0;8.858;30;3312;1110;1280x720
1648569851726;1;3.816;24;1867;1086;854x480
1648569852684;0;7.858;30;3312;676;1280x720
1648569852685;0;10.532;24;1867;676;854x480
1648569852687;0;13.608;24;1867;676;854x480
1648569852687;0;8.555;24;1867;676;854x480
1648569852687;0;8.786;24;1867;676;854x480
1648569852687;0;11.535;24;1867;676;854x480
1648569852698;1;2.847;24;1867;676;854x480
1648569852699;21;1.928;18;639;15326;426x240
1648569853685;0;6.84;30;3312;685;1280x720
1648569853686;21;4.918;18;639;15467;426x240
1648569853686;1;1.899;24;1867;685;854x480
1648569853686;0;11.546;24;1867;685;854x480
1648569853687;0;12.785;24;1867;685;854x480
1648569853697;0;14.493;24;1867;685;854x480
1648569853697;0;11.718;30;3312;685;1280x720
1648569853697;0;13.541;24;1867;685;854x480
1648569854682;0;13.523;24;1867;672;854x480
1648569854682;0;10.849;30;3312;672;1280x720
1648569854682;0;12.558;24;1867;672;854x480
1648569854687;0;14.53;24;1867;672;854x480
1648569854704;0;11.784;24;1867;672;854x480
1648569854705;0;3.453;30;3312;672;1280x720
1648569854705;0;5.847;30;3312;672;1280x720
1648569854705;1;0.919;24;1867;672;854x480
1648569854705;21;4.148;18;639;15602;426x240
1648569855686;0;4.852;30;3312;662;1280x720
1648569855692;0;13.542;24;1867;662;854x480
1648569855692;21;7.008;18;639;15709;426x240
1648569855692;0;11.548;24;1867;662;854x480
1648569855692;0;12.524;24;1867;662;854x480
1648569855698;0;9.861;30;3312;673;1280x720
1648569855698;0;2.563;24;1867;673;854x480
1648569855699;2;0;24;1867;673;854x480
1648569855699;0;10.787;24;1867;673;854x480
1648569856685;0;9.777;24;1867;656;854x480
1648569856685;7;2.912;18;639;656;426x240
1648569856685;0;5.566;24;1867;656;854x480
1648569856686;21;6.139;18;639;15836;426x240
1648569856688;0;12.542;24;1867;656;854x480
1648569856688;0;10.546;24;1867;656;854x480
1648569856688;0;11.523;24;1867;656;854x480
1648569856689;0;8.858;30;3312;656;1280x720
1648569856724;1;3.816;24;1867;651;854x480
1648569857685;0;7.858;30;3312;664;1280x720
1648569857685;0;10.532;24;1867;664;854x480
1648569857685;0;13.608;24;1867;664;854x480
1648569857685;0;8.555;24;1867;664;854x480
1648569857685;0;8.786;24;1867;664;854x480
1648569857685;0;11.535;24;1867;664;854x480
1648569857686;21;9.157;18;639;15990;426x240
1648569857699;1;2.847;24;1867;671;854x480
1648569857709;21;1.928;18;639;671;426x240
1648569858682;0;6.84;30;3312;638;1280x720
1648569858682;21;4.918;18;639;638;426x240
1648569858682;1;1.899;24;1867;638;854x480
1648569858683;0;11.546;24;1867;638;854x480
1648569858683;0;12.785;24;1867;638;854x480
1648569858687;0;14.493;24;1867;638;854x480
1648569858687;0;11.718;30;3312;638;1280x720
1648569858687;21;12.16;18;639;16105;426x240
1648569858688;0;13.541;24;1867;638;854x480
1648569859682;0;13.523;24;1867;643;854x480
1648569859683;0;10.849;30;3312;643;1280x720
1648569859683;21;11.146;18;639;16245;426x240
1648569859683;0;12.558;24;1867;643;854x480
1648569859686;0;14.53;24;1867;643;854x480
1648569859687;0;11.784;24;1867;643;854x480
1648569859687;0;3.453;30;3312;643;1280x720
1648569859687;0;5.847;30;3312;643;1280x720
1648569859687;1;0.919;24;1867;643;854x480
1648569859698;21;4.148;18;639;643;426x240
1648569860683;21;10.159;18;639;16379;426x240
1648569860689;0;4.852;30;3312;670;1280x720
1648569860690;0;13.542;24;1867;670;854x480
1648569860690;21;7.008;18;639;670;426x240
1648569860690;0;11.548;24;1867;670;854x480
1648569860691;0;12.524;24;1867;670;854x480
1648569860691;0;9.861;30;3312;658;1280x720
1648569860691;0;2.563;24;1867;658;854x480
1648569860693;2;0;24;1867;658;854x480
1648569860702;0;10.787;24;1867;658;854x480
1648569861685;0;9.777;24;1867;678;854x480
1648569861685;7;2.912;18;639;678;426x240
1648569861685;0;5.566;24;1867;678;854x480
1648569861686;21;6.139;18;639;678;426x240
1648569861686;0;12.542;24;1867;678;854x480
1648569861686;0;10.546;24;1867;678;854x480
1648569861686;21;13.099;18;639;16514;426x240
1648569861686;0;11.523;24;1867;678;854x480
1648569861691;0;8.858;30;3312;678;1280x720
1648569861724;1;3.816;24;1867;672;854x480
1648569862687;0;7.858;30;3312;650;1280x720
1648569862687;0;10.532;24;1867;650;854x480
1648569862687;0;13.608;24;1867;650;854x480
1648569862687;0;8.555;24;1867;650;854x480
1648569862687;0;8.786;24;1867;650;854x480
1648569862687;0;11.535;24;1867;650;854x480
1648569862688;21;9.157;18;639;650;426x240
1648569862688;21;12.222;18;639;16640;426x240
1648569862700;1;2.847;24;1867;643;854x480
1648569862700;21;1.928;18;639;643;426x240
1648569863682;0;6.84;30;3312;672;1280x720
1648569863683;21;4.918;18;639;672;426x240
1648569863684;21;11.202;18;639;16776;426x240
