timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648576746,3,0,1,0,450067987,450068449,450068345,0,107,0,2,0,1,0,493652809,493653051,493652941,0,114,0,1,0,1,0,902837664,902837922,902837796,0,130,0
1648576747,3,0,1,0,451080683,451080791,451080766,0,28,0,2,0,1,0,494665350,494665458,494665435,0,26,0,1,0,1,0,903850585,903850684,903850660,0,27,0
1648576748,3,0,1,0,452096096,452096174,452096154,0,22,0,2,0,1,0,495680320,495680409,495680387,0,24,0,1,0,1,0,904865562,904865628,904865609,0,20,0
1648576749,3,0,1,0,453144547,453144591,453144579,0,14,0,2,0,1,0,496706246,496706322,496706311,0,12,0,1,0,1,0,905888988,905889321,905889120,5,202,4
1648576750,3,0,1,0,454182644,454182684,454182670,0,15,0,2,0,1,0,497740681,497740757,497740746,0,12,0,1,0,1,0,906914178,906914210,906914200,0,11,0
1648576751,3,0,1,0,455201564,455202539,455202207,13,332,28,2,0,1,0,498767925,498767953,498767943,0,10,0,1,0,1,0,907950153,907950195,907950181,0,15,0
1648576752,3,0,1,0,456229046,456241592,456241572,0,22,0,2,0,1,0,499789536,499811330,499811245,0,86,0,1,0,1,0,908973617,908973765,908973649,0,117,0
1648576753,3,0,1,0,457260954,457277413,457260981,24,16434,12,2,0,1,0,500825924,500826249,500826177,0,73,8,1,0,1,0,910000705,910000737,910000725,0,13,0
1648576754,3,0,1,0,458305504,458305539,458305529,0,11,0,2,0,1,0,501860625,501860658,501860645,0,14,0,1,0,1,0,911024119,911027322,911024145,27,3178,6
1648576755,3,0,1,0,459312285,459328252,459328231,0,23,0,2,0,1,0,502876124,502893202,502893187,0,17,0,1,0,1,0,912047455,912047533,912047494,0,40,0
1648576756,3,0,1,0,460338358,460362591,460362570,0,23,0,2,0,1,0,503902881,503905415,503902902,25,2515,0,1,0,1,0,913085573,913086147,913085916,0,233,0
1648576757,3,0,1,0,461342437,461354130,461354112,0,19,0,2,0,1,0,504922243,504922323,504922305,0,19,0,1,0,1,0,914107454,914107673,914107645,0,30,0
1648576758,3,0,1,0,462394584,462396362,462395707,0,657,8,2,0,1,0,505954340,505954649,505954512,6,137,2,1,0,1,0,915121535,915139281,915139266,0,16,0
1648576759,3,0,1,0,463406355,463408766,463408753,0,14,0,2,0,1,0,506972194,506972911,506972897,0,15,0,1,0,1,0,916157690,916157756,916157739,0,19,0
1648576760,3,0,1,0,464422235,464424841,464424829,0,14,0,2,0,1,0,507991644,507991863,507991781,6,83,0,1,0,1,0,917174467,917174527,917174511,0,18,0
1648576761,3,0,1,0,465439588,465454103,465454085,0,19,0,2,0,1,0,509009900,509011112,509010616,49,497,0,1,0,1,0,918193391,918193421,918193410,0,12,0
1648576762,3,0,1,0,466465977,466471677,466466151,13,5528,0,2,0,1,0,510042545,510042575,510042566,0,10,0,1,0,1,0,919217005,919217074,919217063,0,11,0
1648576763,3,0,1,0,467472872,467473005,467472946,2,60,0,2,0,1,0,511048494,511048586,511048547,0,40,0,1,0,1,0,920232842,920233649,920233373,0,279,0
1648576764,3,0,1,0,468527615,468527698,468527682,0,17,0,2,0,1,0,512062490,512085344,512085330,0,15,0,1,0,1,0,921247882,921247957,921247938,0,20,0
1648576765,3,0,1,0,469523877,469523920,469523905,0,17,0,2,0,1,0,513090381,513090419,513090406,0,14,0,1,0,1,0,922267725,922267955,922267933,0,24,0
1648576766,3,0,1,0,470559135,470561231,470561219,0,13,0,2,0,1,0,514115914,514125815,514123588,19,2229,11,1,0,1,0,923295750,923296287,923296273,0,15,0
1648576767,3,0,1,0,471570112,471574326,471573698,0,629,0,2,0,1,0,515130518,515133638,515133624,0,16,0,1,0,1,0,924308678,924309388,924309375,0,14,0
1648576768,3,0,1,0,472600336,472603425,472602008,0,1418,0,2,0,1,0,516154159,516154736,516154549,24,187,0,1,0,1,0,925339239,925339292,925339278,0,15,0
1648576769,3,0,1,0,473626330,473627399,473627319,0,81,0,2,0,1,0,517188811,517193171,517192893,28,279,0,1,0,1,0,926374017,926374110,926374088,0,24,0
1648576770,3,0,1,0,474692716,474692751,474692741,0,11,0,2,0,1,0,518254495,518259577,518259557,0,21,0,1,0,1,0,927435572,927435596,927435587,0,10,0
1648576771,3,0,1,0,475733593,475734930,475734910,0,21,0,2,0,1,0,519305410,519305783,519305641,4,143,11,1,0,1,0,928460427,928461663,928461251,0,414,46
1648576772,3,0,1,0,476796629,476801103,476801088,0,17,0,2,0,1,0,520334305,520341322,520334370,47,6955,33,1,0,1,0,929474759,929475920,929474799,11,1123,0
1648576773,3,0,1,0,477789305,477789969,477789673,0,297,0,2,0,1,0,521354916,521355010,521354999,0,12,0,1,0,1,0,930491351,930491396,930491385,0,13,0
1648576774,3,0,1,0,478789570,478823946,478823927,0,20,0,2,0,1,0,522350553,522350589,522350579,0,11,0,1,0,1,0,931509923,931510036,931510019,0,18,0
1648576775,3,0,1,0,479855078,479871365,479859509,11,11858,13,2,0,1,0,523424041,523424113,523424103,0,11,0,1,0,1,0,932543330,932582251,932550074,127,32218,25
1648576776,3,0,1,0,480859093,480884583,480884566,0,19,0,2,0,1,0,524388714,524412954,524388738,158,24218,43,1,0,1,0,933569227,933569324,933569302,0,24,0
1648576777,3,0,1,0,481841049,481841086,481841071,0,17,0,2,0,1,0,525401157,525401507,525401385,14,123,0,1,0,1,0,934583742,934584922,934584907,0,16,0
1648576778,3,0,1,0,482903865,482903916,482903897,0,20,0,2,0,1,0,526455794,526473000,526472985,0,17,0,1,0,1,0,935619418,935620306,935619794,44,513,0
1648576779,3,0,1,0,483910812,483911772,483911289,0,484,0,2,0,1,0,527475576,527475612,527475602,0,11,0,1,0,1,0,936637532,936637561,936637551,0,11,0
1648576781,3,0,1,0,484931494,484962017,484957614,0,4406,0,2,0,1,0,528474906,528485039,528485024,0,17,0,1,0,1,0,937650897,937650944,937650931,0,15,0
1648576781,3,0,1,0,485921565,485921612,485921598,0,16,0,2,0,1,0,529488980,529489087,529489064,0,25,0,1,0,1,0,938674266,938674341,938674323,0,20,0
1648576783,3,0,1,0,487000477,487000648,487000624,0,25,1,2,0,1,0,530563393,530567518,530563512,20,4008,39,1,0,1,0,939725561,939728650,939728638,0,14,0
1648576784,3,0,1,0,487989200,487989329,487989274,0,56,3,2,0,1,0,531555414,531555533,531555489,0,45,3,1,0,1,0,940733682,940739700,940739687,0,14,0
1648576785,3,0,1,0,489035539,489037812,489037782,0,32,0,2,0,1,0,532587038,532587069,532587060,0,10,0,1,0,1,0,941736056,941736431,941736089,5,343,0
1648576786,3,0,1,0,490045286,490061081,490061059,0,24,0,2,0,1,0,533608343,533608371,533608362,0,10,0,1,0,1,0,942769019,942769711,942769469,0,244,0
1648576787,3,0,1,0,491095618,491096082,491095965,8,118,0,2,0,1,0,534657280,534657317,534657307,0,11,0,1,0,1,0,943783616,943842874,943828723,29,14153,123
1648576788,3,0,1,0,492059817,492060062,492059979,0,85,0,2,0,1,0,535621050,535621128,535621109,0,20,0,1,0,1,0,944798529,944798626,944798602,0,26,0
1648576789,3,0,1,0,493128851,493128894,493128883,0,12,0,2,0,1,0,536657351,536657382,536657372,0,11,0,1,0,1,0,945812459,945828855,945821233,6,7623,14
1648576790,3,0,1,0,494119356,494119393,494119379,0,15,0,2,0,1,0,537651965,537654718,537654701,0,18,0,1,0,1,0,946833320,946833390,946833372,0,19,0
1648576791,3,0,1,0,495103967,495109421,495108699,0,723,0,2,0,1,0,538665894,538665972,538665954,0,19,0,1,0,1,0,947851316,947851391,947851373,0,19,0
1648576792,3,0,1,0,496185500,496186123,496185921,0,203,0,2,0,1,0,539698244,539741022,539741010,0,14,0,1,0,1,0,948875801,948875828,948875819,0,10,0
1648576793,3,0,1,0,497157705,497157750,497157732,0,20,0,2,0,1,0,540701678,540701714,540701702,0,13,0,1,0,1,0,949885329,949886235,949886212,0,25,0
1648576794,3,0,1,0,498205011,498205044,498205034,0,11,0,2,0,1,0,541745411,541745443,541745433,0,11,0,1,0,1,0,950918236,950918345,950918301,4,45,0
1648576795,3,0,1,0,499224725,499237441,499237420,0,23,0,2,0,1,0,542775840,542778014,542777236,19,779,89,1,0,1,0,951943065,951943091,951943081,0,11,0
1648576796,3,0,1,0,500324794,500363241,500363228,0,15,0,2,0,1,0,543846838,543853162,543846858,45,6305,32,1,0,1,0,953010322,953012368,953010516,27,1853,0
1648576797,3,0,1,0,501397971,501398009,501397999,0,11,0,2,0,1,0,544918597,544934925,544923662,90,11266,171,1,0,1,0,954041626,954062400,954041914,61,20489,90
1648576798,3,0,1,0,502383577,502383620,502383605,0,16,0,2,0,1,0,545887128,545900841,545887277,30,13567,33,1,0,1,0,955061999,955065502,955063437,6,2066,25
1648576799,3,0,1,0,503480250,503496256,503496235,0,23,0,2,0,1,0,546932772,547007687,546964388,136,43301,148,1,0,1,0,956078992,956101076,956101060,0,17,0
1648576800,3,0,1,0,504376709,504447083,504447069,0,15,0,2,0,1,0,547913393,547913589,547913508,8,81,0,1,0,1,0,957097128,957097285,957097219,8,67,0
1648576801,3,0,1,0,505470998,505471054,505471031,0,24,0,2,0,1,0,548975528,548993955,548993942,0,14,0,1,0,1,0,958118188,958136007,958128385,22,7624,160
1648576802,3,0,1,0,506473473,506473513,506473499,0,16,0,2,0,1,0,550005185,550007825,550006513,9,1313,34,1,0,1,0,959151723,959184371,959184355,0,17,0
1648576803,3,0,1,0,507418201,507420023,507418462,4,1644,0,2,0,1,0,550973297,550973810,550973614,8,197,4,1,0,1,0,960157737,960157765,960157756,0,11,0
1648576804,3,0,1,0,508454469,508456336,508455591,0,746,4,2,0,1,0,552002936,552003010,552002999,0,12,0,1,0,1,0,961181874,961183574,961182990,20,585,29
1648576805,3,0,1,0,509497486,509497523,509497511,0,13,0,2,0,1,0,553023665,553039139,553023690,152,15452,3,1,0,1,0,962193316,962193415,962193392,0,26,0
1648576806,3,0,1,0,510614776,510614931,510614834,0,98,0,2,0,1,0,554113176,554140061,554125217,78,14845,57,1,0,1,0,963206893,963236560,963206986,112,29577,154
1648576807,3,0,1,0,511523322,511552106,511552086,0,21,0,2,0,1,0,555061765,555062556,555062093,16,464,14,1,0,1,0,964241720,964242742,964242728,0,15,0
1648576808,3,0,1,0,512605921,512606064,512606023,0,42,0,2,0,1,0,556138177,556154250,556154237,0,15,0,1,0,1,0,965262379,965262967,965262922,0,46,0
1648576809,3,0,1,0,513584395,513589767,513589749,0,20,0,2,0,1,0,557084446,557102715,557085119,66,17598,92,1,0,1,0,966266551,966266751,966266674,0,79,0
1648576810,3,0,1,0,514619702,514624314,514624297,0,19,0,2,0,1,0,558158736,558160275,558159599,5,677,25,1,0,1,0,967298848,967313683,967305884,30,7801,15
1648576811,3,0,1,0,515640368,515641164,515640989,0,176,0,2,0,1,0,559189448,559190167,559189907,33,261,2,1,0,1,0,968317811,968344019,968344006,0,14,0
1648576812,3,0,1,0,516684521,516684559,516684546,0,13,0,2,0,1,0,560201649,560208841,560205845,25,2997,91,1,0,1,0,969345771,969349577,969346076,5,3503,20
1648576813,3,0,1,0,517696907,517697019,517697007,0,13,0,2,0,1,0,561207525,561207555,561207546,0,10,0,1,0,1,0,970361840,970373106,970361891,42,11218,5
1648576814,3,0,1,0,518703799,518724590,518703826,1,20767,12,2,0,1,0,562190730,562191276,562191044,29,233,0,1,0,1,0,971372547,971372647,971372614,0,34,0
1648576815,3,0,1,0,519709047,519757220,519757201,0,21,0,2,0,1,0,563218167,563226037,563218192,104,7847,7,1,0,1,0,972387657,972387688,972387679,0,10,0
1648576816,3,0,1,0,520716715,520717832,520717425,0,408,0,2,0,1,0,564250755,564252715,564251950,17,766,25,1,0,1,0,973405333,973434771,973411317,87,23495,86
1648576817,3,0,1,0,521715779,521719807,521719240,0,569,0,2,0,1,0,565237912,565237974,565237961,0,14,0,1,0,1,0,974422672,974422768,974422745,0,24,0
1648576818,3,0,1,0,522742163,522742424,522742397,0,29,0,2,0,1,0,566288059,566290536,566290523,0,14,0,1,0,1,0,975438615,975442952,975439210,11,3744,6
1648576819,3,0,1,0,523806489,523818555,523818536,0,21,0,2,0,1,0,567284131,567327012,567306923,142,20167,10,1,0,1,0,976457544,976457603,976457577,0,27,0
1648576820,3,0,1,0,524829362,524829397,524829386,0,12,0,2,0,1,0,568323961,568344579,568323986,106,20595,67,1,0,1,0,977493475,977493572,977493548,0,26,0
1648576821,3,0,1,0,525860783,525861264,525861249,0,16,0,2,0,1,0,569343084,569377200,569377187,0,14,0,1,0,1,0,978502152,978513823,978502179,47,11684,14
1648576822,3,0,1,0,526870204,526872829,526871457,0,1373,0,2,0,1,0,570363533,570389758,570363596,135,26164,45,1,0,1,0,979548491,979548537,979548524,0,14,0
1648576823,3,0,1,0,527908359,527908402,527908389,0,14,0,2,0,1,0,571421119,571436669,571436656,0,15,0,1,0,1,0,980571669,980574276,980572445,51,1832,0
1648576824,3,0,1,0,528911407,528912772,528912756,0,17,0,2,0,1,0,572455283,572455315,572455305,0,11,0,1,0,1,0,981622020,981622696,981622465,15,232,0
1648576825,3,0,1,0,529929013,529929050,529929035,0,16,0,2,0,1,0,573453223,573460286,573453252,33,7036,0,1,0,1,0,982638413,982638507,982638485,0,24,0
1648576826,3,0,1,0,530971067,530971103,530971092,0,12,0,2,0,1,0,574471683,574507678,574471810,125,35870,12,1,0,1,0,983656930,983657007,983656986,0,23,0
1648576828,3,0,1,0,531997540,531999423,531998755,0,670,4,2,0,1,0,575500078,575503534,575503522,0,13,0,1,0,1,0,984669344,984670254,984669373,0,883,0
1648576829,3,0,1,0,533016199,533016239,533016228,0,12,0,2,0,1,0,576515245,576530263,576515270,167,14996,10,1,0,1,0,985689995,985690095,985690079,0,18,0
1648576830,3,0,1,0,534071743,534071786,534071770,0,17,0,2,0,1,0,577523923,577524171,577524088,0,85,1,1,0,1,0,986706969,986707093,986707055,0,40,0
1648576831,3,0,1,0,535061551,535078693,535078672,0,23,0,2,0,1,0,578543254,578548979,578548965,0,15,0,1,0,1,0,987723046,987723747,987723495,0,254,0
1648576832,3,0,1,0,536094836,536095310,536095094,0,218,0,2,0,1,0,579623014,579628915,579628900,0,16,0,1,0,1,0,988777042,988777070,988777060,0,11,0
1648576833,3,0,1,0,537129571,537129608,537129598,0,12,0,2,0,1,0,580611838,580646215,580646131,0,86,0,1,0,1,0,989791496,989793989,989793975,0,15,0
1648576834,3,0,1,0,538176460,538209575,538194408,1,15169,10,2,0,1,0,581668239,581693578,581669641,156,23979,90,1,0,1,0,990827222,990837153,990837098,0,56,0
1648576835,3,0,1,0,539181003,539211087,539211071,0,18,0,2,0,1,0,582690540,582711081,582691056,123,20028,9,1,0,1,0,991863511,991873257,991863553,60,9705,0
1648576836,3,0,1,0,540188072,540204928,540204915,0,15,0,2,0,1,0,583693816,583693856,583693846,0,11,0,1,0,1,0,992879323,992879396,992879382,0,15,0
1648576837,3,0,1,0,541236601,541236643,541236628,0,16,0,2,0,1,0,584755044,584755637,584755428,16,210,6,1,0,1,0,993918882,993919055,993918998,0,59,5
1648576838,3,0,1,0,542279250,542279294,542279281,0,15,0,2,0,1,0,585818644,585818681,585818671,0,11,0,1,0,1,0,994941614,994943875,994943751,0,126,14
1648576839,3,0,1,0,543253516,543255816,543255800,0,17,0,2,0,1,0,586792122,586792522,586792508,0,16,0,1,0,1,0,995976610,995977708,995976860,0,849,0
1648576840,3,0,1,0,544403361,544403876,544403743,0,135,0,2,0,1,0,587936847,587936886,587936873,0,14,0,1,0,1,0,997053102,997090417,997053309,30,37111,19
1648576841,3,0,1,0,545346643,545393676,545393655,0,23,0,2,0,1,0,588882262,588882593,588882514,0,80,0,1,0,1,0,998067482,998067574,998067553,0,22,0
1648576842,3,0,1,0,546477532,546489688,546489670,0,19,0,2,0,1,0,589963710,589983680,589983665,0,17,0,1,0,1,0,999106500,999112759,999106528,25,6234,57
1648576843,3,0,1,0,547456232,547458937,547457574,6,1364,0,2,0,1,0,590975343,590977468,590976903,68,566,0,1,0,1,0,1000156832,1000157155,1000157038,1,118,0
1648576844,3,0,1,0,548487412,548507200,548507184,0,18,0,2,0,1,0,591996086,592006203,592003721,15,2484,4,1,0,1,0,1001169744,1001181350,1001181336,0,16,0
1648576845,3,0,1,0,549484808,549486882,549486656,0,228,0,2,0,1,0,593011927,593020473,593020460,0,15,0,1,0,1,0,1002182726,1002196458,1002196400,0,59,0
1648576846,3,0,1,0,550538760,550538809,550538793,0,17,0,2,0,1,0,594034523,594038562,594038477,0,87,0,1,0,1,0,1003196927,1003212192,1003212179,0,15,0
1648576847,3,0,1,0,551640839,551651766,551651748,0,20,0,2,0,1,0,595143574,595169132,595169116,0,17,0,1,0,1,0,1004225898,1004279579,1004226084,174,53535,150
1648576848,3,0,1,0,552563333,552563405,552563395,0,11,0,2,0,1,0,596077991,596079895,596079226,0,671,44,1,0,1,0,1005243190,1005243295,1005243269,0,28,0
1648576849,3,0,1,0,553646292,553646393,553646380,0,14,0,2,0,1,0,597127669,597135867,597127750,63,8119,1,1,0,1,0,1006309585,1006309951,1006309826,0,127,6
1648576850,3,0,1,0,554693541,554694714,554694364,0,351,0,2,0,1,0,598209359,598216743,598209384,10,7361,156,1,0,1,0,1007330367,1007330396,1007330386,0,11,0
1648576851,3,0,1,0,555701441,555713040,555701760,3,11281,16,2,0,1,0,599201209,599201240,599201231,0,10,0,1,0,1,0,1008359356,1008364954,1008359555,110,5400,22
1648576852,3,0,1,0,556715583,556715666,556715632,0,35,0,2,0,1,0,600226198,600235964,600235951,0,14,0,1,0,1,0,1009396174,1009396304,1009396264,0,42,0
1648576853,3,0,1,0,557753220,557753262,557753246,0,17,0,2,0,1,0,601218497,601223690,601223673,0,18,0,1,0,1,0,1010398829,1010398928,1010398905,0,72,0
1648576854,3,0,1,0,558777514,558800375,558800353,0,23,0,2,0,1,0,602272428,602308472,602308457,0,16,0,1,0,1,0,1011427006,1011427572,1011427067,5,506,2
1648576855,3,0,1,0,559827998,559828712,559828686,0,27,0,2,0,1,0,603316212,603360086,603316242,95,43847,217,1,0,1,0,1012446025,1012472589,1012446472,79,26119,134
1648576856,3,0,1,0,560806008,560806051,560806035,0,17,0,2,0,1,0,604300881,604312621,604312609,0,14,0,1,0,1,0,1013473145,1013474387,1013474375,0,13,0
