timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648576798338;2;58.391;30;3312;3500;1280x720
1648576798338;3;61.496;30;3312;3500;1280x720
1648576798339;14;57.831;30;3312;3500;1280x720
1648576798339;5;60.577;30;3312;3500;1280x720
1648576798339;7;59.657;30;3312;3500;1280x720
1648576798339;0;47.448;30;3312;3500;1280x720
1648576798360;23;57.012;30;3312;32572;1280x720
1648576799333;14;60.768;30;3312;3317;1280x720
1648576799334;3;61.39;30;3312;3317;1280x720
1648576799335;3;60.589;30;3312;3317;1280x720
1648576799337;7;58.673;30;3312;3317;1280x720
1648576799357;23;56.039;30;3312;33130;1280x720
1648576799357;5;59.614;30;3312;3317;1280x720
1648576799357;0;50.402;30;3312;3317;1280x720
1648576799357;0;27.479;30;3312;3317;1280x720
1648576799357;10;57.876;30;3312;3310;1280x720
1648576800337;6;58.633;30;3312;3307;1280x720
1648576800337;0;3.264;30;3312;3307;1280x720
1648576800338;3;60.395;30;3312;3307;1280x720
1648576800338;0;53.409;30;3312;3307;1280x720
1648576800339;18;59.861;30;3312;3307;1280x720
1648576800339;0;34.473;30;3312;3307;1280x720
1648576800340;12;60.765;30;3312;3307;1280x720
1648576800340;7;61.68;30;3312;3307;1280x720
1648576800350;23;59.014;30;3312;33790;1280x720
1648576800379;4;59.578;30;3312;3314;1280x720
1648576801333;20;58.898;30;3312;3357;1280x720
1648576801334;4;58.583;30;3312;3357;1280x720
1648576801334;0;10.261;30;3312;3357;1280x720
1648576801334;1;56.395;30;3312;3357;1280x720
1648576801334;23;58.026;30;3312;34358;1280x720
1648576801334;3;59.396;30;3312;3357;1280x720
1648576801334;8;60.647;30;3312;3357;1280x720
1648576801334;0;37.468;30;3312;3357;1280x720
1648576801336;13;59.847;30;3312;3326;1280x720
1648576801336;7;57.63;30;3312;3326;1280x720
1648576802340;22;57.945;30;3312;3297;1280x720
1648576802341;23;57.045;30;3312;35002;1280x720
1648576802341;0;44.358;30;3312;3297;1280x720
1648576802341;4;57.584;30;3312;3297;1280x720
1648576802341;3;58.379;30;3312;3297;1280x720
1648576802341;14;58.85;30;3312;3297;1280x720
1648576802342;7;60.616;30;3312;3297;1280x720
1648576802348;2;59.382;30;3312;3297;1280x720
1648576802354;0;13.265;30;3312;3297;1280x720
1648576802355;9;59.652;30;3312;3297;1280x720
1648576803333;10;58.643;30;3312;3098;1280x720
1648576803333;0;20.501;30;3312;3098;1280x720
1648576803333;2;58.391;30;3312;3098;1280x720
1648576803334;3;61.496;30;3312;3098;1280x720
1648576803334;14;57.831;30;3312;3098;1280x720
1648576803335;5;60.577;30;3312;3098;1280x720
1648576803335;7;59.657;30;3312;3098;1280x720
1648576803335;0;47.448;30;3312;3098;1280x720
1648576803357;24;56.05;30;3312;35670;1280x720
1648576803358;23;57.012;30;3312;3098;1280x720
1648576804335;14;60.768;30;3312;3217;1280x720
1648576804335;3;61.39;30;3312;3217;1280x720
1648576804335;3;60.589;30;3312;3217;1280x720
1648576804335;7;58.673;30;3312;3217;1280x720
1648576804335;25;59.062;30;3312;36347;1280x720
1648576804336;23;56.039;30;3312;3217;1280x720
1648576804339;5;59.614;30;3312;3217;1280x720
1648576804339;0;50.402;30;3312;3217;1280x720
1648576804343;0;27.479;30;3312;3217;1280x720
1648576804363;10;57.876;30;3312;3217;1280x720
1648576805338;6;58.633;30;3312;3267;1280x720
1648576805338;0;3.264;30;3312;3267;1280x720
1648576805338;3;60.395;30;3312;3267;1280x720
1648576805338;0;53.409;30;3312;3267;1280x720
1648576805338;18;59.861;30;3312;3267;1280x720
1648576805338;0;34.473;30;3312;3267;1280x720
1648576805339;12;60.765;30;3312;3267;1280x720
1648576805339;7;61.68;30;3312;3267;1280x720
1648576805339;27;58.077;30;3312;37049;1280x720
1648576805352;23;59.014;30;3312;3259;1280x720
1648576805358;4;59.578;30;3312;3259;1280x720
1648576806333;28;57.071;30;3312;37611;1280x720
1648576806334;20;58.898;30;3312;3252;1280x720
1648576806334;4;58.583;30;3312;3252;1280x720
1648576806335;0;10.261;30;3312;3252;1280x720
1648576806336;1;56.395;30;3312;3252;1280x720
1648576806336;23;58.026;30;3312;3252;1280x720
1648576806336;3;59.396;30;3312;3252;1280x720
1648576806337;8;60.647;30;3312;3252;1280x720
1648576806337;0;37.468;30;3312;3252;1280x720
1648576806357;13;59.847;30;3312;3261;1280x720
1648576806363;7;57.63;30;3312;3261;1280x720
1648576807333;22;57.945;30;3312;3254;1280x720
1648576807333;23;57.045;30;3312;3254;1280x720
1648576807335;0;44.358;30;3312;3254;1280x720
1648576807335;4;57.584;30;3312;3254;1280x720
1648576807338;3;58.379;30;3312;3254;1280x720
1648576807351;28;56.097;30;3312;38255;1280x720
1648576807351;14;58.85;30;3312;3254;1280x720
1648576807351;7;60.616;30;3312;3254;1280x720
1648576807351;2;59.382;30;3312;3254;1280x720
1648576807391;0;13.265;30;3312;3280;1280x720
1648576807392;9;59.652;30;3312;3288;1280x720
1648576808333;10;58.643;30;3312;2953;1280x720
1648576808333;29;55.104;30;3312;38622;1280x720
1648576808333;0;20.501;30;3312;2953;1280x720
1648576808333;2;58.391;30;3312;2953;1280x720
1648576808333;3;61.496;30;3312;2953;1280x720
1648576808333;14;57.831;30;3312;2953;1280x720
1648576808333;5;60.577;30;3312;2953;1280x720
1648576808334;7;59.657;30;3312;2953;1280x720
1648576808338;0;47.448;30;3312;2953;1280x720
1648576808338;24;56.05;30;3312;2952;1280x720
1648576808361;23;57.012;30;3312;3048;1280x720
1648576809333;14;60.768;30;3312;3091;1280x720
1648576809333;3;61.39;30;3312;3091;1280x720
1648576809333;3;60.589;30;3312;3091;1280x720
1648576809334;7;58.673;30;3312;3091;1280x720
1648576809334;25;59.062;30;3312;3091;1280x720
1648576809335;30;54.117;30;3312;39438;1280x720
1648576809337;23;56.039;30;3312;3091;1280x720
1648576809337;5;59.614;30;3312;3091;1280x720
1648576809339;0;50.402;30;3312;3091;1280x720
1648576809344;0;27.479;30;3312;3091;1280x720
1648576809351;10;57.876;30;3312;3091;1280x720
1648576810338;6;58.633;30;3312;3139;1280x720
1648576810339;0;3.264;30;3312;3139;1280x720
1648576810339;3;60.395;30;3312;3139;1280x720
1648576810339;0;53.409;30;3312;3139;1280x720
1648576810339;18;59.861;30;3312;3139;1280x720
