timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648575662384;237;58.038;30;3312;3024;1280x720
1648575662384;98;44.803;30;3312;3024;1280x720
1648575662384;550;57.592;30;3312;2988;1280x720
1648575662384;44;22.063;30;3312;2988;1280x720
1648575662385;603;56.342;30;3312;2988;1280x720
1648575662385;174;59.635;30;3312;2988;1280x720
1648575662385;5;10.684;24;1867;2988;854x480
1648575662385;577;54.944;30;3312;2988;1280x720
1648575662385;421;53.536;30;3312;2988;1280x720
1648575662385;15;11.662;24;1867;2988;854x480
1648575662385;27;12.211;18;639;2988;426x240
1648575662385;87;42.701;30;3312;2988;1280x720
1648575662385;306;43.721;30;3312;2988;1280x720
1648575662385;416;54.325;30;3312;2988;1280x720
1648575662385;314;42.735;30;3312;2988;1280x720
1648575662385;303;44.472;30;3312;2988;1280x720
1648575662386;212;58.305;30;3312;2988;1280x720
1648575662386;6;11.987;24;1867;2988;854x480
1648575662386;193;60.043;30;3312;2988;1280x720
1648575662386;542;54.292;30;3312;2988;1280x720
1648575662386;27;11.264;18;639;2988;426x240
1648575662386;387;54.48;30;3312;2988;1280x720
1648575662387;0;11.62;24;1867;2988;854x480
1648575662387;503;49.758;30;3312;2988;1280x720
1648575662387;529;55.188;30;3312;2988;1280x720
1648575662387;61;29.109;30;3312;2988;1280x720
1648575662387;203;59.329;30;3312;2988;1280x720
1648575662387;6;12.987;24;1867;2988;854x480
1648575662387;491;51.496;30;3312;2988;1280x720
1648575662387;180;57.829;30;3312;2988;1280x720
1648575662387;147;56.059;30;3312;2988;1280x720
1648575662387;178;58.852;30;3312;2988;1280x720
1648575662387;247;60.103;30;3312;2988;1280x720
1648575662387;611;55.582;30;3312;2988;1280x720
1648575662388;433;52.74;30;3312;2988;1280x720
1648575662388;14;12.436;24;1867;2988;854x480
1648575662388;28;8.534;30;3312;2988;1280x720
1648575662388;469;53.32;30;3312;2988;1280x720
1648575662388;216;60.414;30;3312;2988;1280x720
1648575662388;124;50.238;30;3312;2988;1280x720
1648575662388;110;51.159;30;3312;2988;1280x720
1648575662388;407;59.268;30;3312;2988;1280x720
1648575662388;339;44.37;30;3312;2988;1280x720
1648575662388;619;54.674;30;3312;288716;1280x720
1648575662389;22;5.865;30;3312;2988;1280x720
1648575662389;220;59.658;30;3312;2988;1280x720
1648575662389;499;50.778;30;3312;2988;1280x720
1648575662389;184;60.894;30;3312;2988;1280x720
